attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor17	Tumor18
C1QTNF3	202.211934030328	116.291931855537	677.366867740457	50.1444080636983	110.505409316398	72.2420625093267	29.145338835439	61.2246406615529	109.083062102988	164.38669841524	124.130911496516	58.9855232265975	14.9607526955107	123.510268349618	66.8674394204104	308.645549332017	165.987159341696	27.9557554688804
C7	38.1531951000618	8.07582860107898	18.6294518080434	244.891295194805	21.9443366018379	37.8410803620283	4.31782797562059	373.87847230655	20.9775119428823	160.454002280904	145.102800653461	33.8620596300838	11.6361409853972	6.947452594666	9.87814445983336	29.9717785508364	1.86502426226625	3.49446943361005
PLCXD3	57.2297926500928	10.4985771814027	15.6487395187564	114.282604424243	7.83726307208498	68.8019642945969	18.3507688963875	138.775852166187	37.7595214971881	90.4520110897253	18.1378500816827	38.2313576468688	15.5148546471962	21.6142969611831	21.2760034519488	26.7832914709602	14.2985193440412	16.0745593946062
GAPT	68.6757511801113	12.9213257617264	47.691396628591	36.1506197668522	68.1841887271393	17.2004910736492	20.5096828841978	74.2858973360175	41.9550238857645	64.4962166031085	490.855567835537	65.539470251775	7.20332537191254	15.4387835437022	66.1075821542694	34.4356604626631	40.4088590157686	67.0938131253129
ELOVL7	26.7072365700433	10.4985771814027	10.4324930125043	17.4922353710575	13.3233472225445	13.7603928589194	9.71511294514633	25.3061848067752	16.7820095543058	13.371166856742	25.5063516773662	8.73859603357001	11.6361409853972	10.8071484805916	18.2365743873847	10.8408560715791	3.73004852453249	5.59115109377607
TMEM171	11.4459585300186	0.807582860107898	1.49035614464347	8.16304317316018	1.567452614417	6.88019642945969	0	4.0816427107702	12.5865071657294	3.93269613433588	1.13361563010517	4.369298016785	2.21640780674232	8.49133094903622	4.55914359684617	26.7832914709602	2.48669901635499	3.49446943361005
CRHBP	26.7072365700433	8.88341146118688	17.1390956633999	190.082291032159	20.376883987421	34.4009821472984	11.8740269329566	110.204353190795	27.2707655257469	103.0366387196	76.5190550320987	120.155695461588	17.7312624539386	9.26327012622133	79.7850129448079	77.1613873330044	14.2985193440412	11.8811960742742
CMYA5	164.058738930266	285.884332478196	71.5370949428865	92.1257729542363	85.4261674857263	158.244517877573	156.521264116246	4029.39768407234	457.309760354833	169.89247300331	163.240650735144	456.591642754033	34.354321004506	96.4923971481388	155.770739558911	250.61508447827	35.4354609830587	136.284307910792
THBS4	87.7523487301422	151.825577700285	39.4944378330519	326.521726926407	431.833195271883	79.1222589387864	29.145338835439	448.980698184721	119.571818074429	51.1250497463665	476.11856464417	351.728490351193	32.6920151494492	34.73726297333	13.6774307905385	70.1467157572767	13.0551698358637	243.913966465981
HAPLN1	221.288531580359	1220.25770162303	684.818648463674	151.599373215832	201.417660952584	134.163830374464	56.1317636830677	77.5512115046337	148.940334794464	325.627239923011	342.35192029176	269.804152536474	127.443448887683	1938.33927391181	313.061193650104	17148.9589104062	1189.88547932586	1420.85127170584
RFESD	26.7072365700433	8.88341146118688	11.177671084826	12.8276392721089	7.83726307208498	24.0806875031089	8.63565595124118	17.1428993852348	20.9775119428823	11.0115491761405	128.665374016936	20.7541655797288	14.9607526955107	10.0352093034064	7.59857266141028	11.4785534875544	6.83842229497623	17.4723471680502
SPATA9	11.4459585300186	8.07582860107898	2.2355342169652	3.49844707421151	5.48608415045949	3.44009821472984	4.31782797562059	8.97961396369443	4.19550238857645	7.86539226867177	11.3361563010517	21.846490083925	5.5410195168558	1.54387835437022	3.79928633070514	7.65236899170291	4.35172327862124	4.89225720705406
SLCO4C1	61.0451121600989	9.69099432129478	32.7878351821563	33.8183217173779	31.3490522883399	75.6821607240566	47.4961077318265	25.3061848067752	23.0752631371705	31.4615690746871	514.661496067745	64.4471457475788	11.0820390337116	10.8071484805916	18.9964316535257	5.73927674377718	23.0019659012837	18.1712410547722
AQPEP	38.1531951000618	12.1137429016185	9.68731494018255	104.953412226345	18.809431373004	27.5207857178388	22.6685968720081	40.8164271077019	39.8572726914763	59.7769812419054	36.8425079784179	30.585086117495	9.97383513034044	22.3862361383682	30.3942906456411	13.3916457354801	2.48669901635499	18.1712410547722
PRR16	11.4459585300186	12.9213257617264	84.9503002446777	29.1537256184292	34.4839575171739	34.4009821472984	88.5154735002221	14.6939137587727	35.6617703028998	45.6192751582963	18.7046578967352	9.83092053776626	24.9345878258511	19.2984794296278	41.0322923716155	48.4650036141184	21.1369416390174	43.3314209767646
ZNF474	30.5225560800495	8.07582860107898	5.96142457857388	4.66459609894868	2.35117892162549	17.2004910736492	5.39728496952574	8.16328542154039	4.19550238857645	11.7980884030077	3.4008468903155	14.2002185545513	14.9607526955107	12.3510268349618	5.3190008629872	4.4638819118267	11.8118203276862	6.29004498049808
ACSL6	22.8919170600371	4.84549716064739	16.3939175910782	10.4953412226345	14.8907998369615	34.4009821472984	11.8740269329566	21.224542096005	27.2707655257469	12.5846276298748	460.81475363775	25.1234635965138	1.10820390337116	7.71939177185111	10.6380017259744	12.7539483195049	0	13.9778777344402
P4HA2	152.612780400247	675.139271050203	593.161745568101	141.104031993197	416.158669127713	288.968250037307	555.920351861151	152.653437382805	304.173923171793	284.727200125918	189.313810227563	169.310298150419	787.932975296895	368.986926694483	449.835501555489	246.151202566444	560.750628188051	283.052024122414
SLC22A4	7.63063902001237	8.88341146118688	22.355342169652	13.993788296846	16.4582524513785	10.3202946441895	12.9534839268618	13.8775852166187	25.1730143314587	25.9557944866168	215.386969719981	22.9388145881213	10.527937082026	3.85969588592555	15.1971453228206	9.56546123962864	8.70344655724248	7.6878327539421
CXCL14	312.856199820507	463.552561701934	182.568627718825	100.288816127397	425.563384814215	89.442553582976	734.030755855501	443.266398389643	258.023396897452	163.600159188373	278.869445005871	263.250205511296	54.3019912651869	651.516665544234	105.620159993603	2229.39016624945	4929.88079992378	115.317491309132
TGFBI	541.775370420878	834.233094491459	997.048260766481	485.117994290662	1974.99029416542	540.095419712586	660.62768026995	985.308550379925	706.942152475132	1445.65909898187	403.567164317439	656.487027021947	6228.10593694592	1794.75858695538	839.642279085836	1572.56182779495	2503.48423471539	2561.44609483616
NPY6R	22.8919170600371	12.1137429016185	9.68731494018255	10.4953412226345	4.70235784325099	34.4009821472984	8.63565595124118	12.2449281323106	46.150526274341	11.7980884030077	15.8706188214723	31.6774106216913	4.43281561348464	6.947452594666	9.87814445983336	8.9277638236534	14.2985193440412	6.29004498049808
MYOT	0	29.0729829638843	4.47106843393041	4.66459609894868	7.83726307208498	17.2004910736492	6.47674196343089	219.592377839436	16.7820095543058	24.3827160328825	20.9718891569456	34.95438413428	4.98691756517022	11.5790876577767	7.59857266141028	7.01467157572767	8.70344655724248	9.78451441410813
GFRA3	11.4459585300186	4.03791430053949	2.2355342169652	0	3.91863153604249	6.88019642945969	5.39728496952574	12.2449281323106	4.19550238857645	3.14615690746871	2.83403907526291	5.46162252098125	2.21640780674232	3.85969588592555	1.51971453228206	3.18848707987621	3.10837377044374	1.39778777344402
PCDHB2	11.4459585300186	54.9156344873371	21.6101640973303	11.6614902473717	5.48608415045949	34.4009821472984	50.734478713542	26.9388418910833	14.6842583600176	8.65193149553895	5.10127033547325	14.2002185545513	86.9940064146361	63.2990125291791	19.7562889196667	1.27539483195049	50.3556550811886	21.6657104883823
GRIA1	30.5225560800495	10.4985771814027	11.9228491571478	36.1506197668522	40.7537679748419	65.3618660798671	8.63565595124118	8.16328542154039	56.6392822457821	16.5173237642107	13.0365797462094	51.3392516972238	9.41973317865486	14.6668443665171	7.59857266141028	17.8555276473068	21.7586163931062	24.4612860352703
C5orf4	95.3829877501546	104.178188953919	157.977751332208	359.173899619048	186.526861115623	72.2420625093267	63.6879626404037	235.102620140363	180.406602708787	167.532855322709	766.324165951092	308.035510183343	78.1283751876668	138.177112716135	103.34058819518	82.2629666608063	140.498494424057	180.314622774278
CYFIP2	186.950655990303	71.067291689495	161.703641693816	265.881977640074	383.242164224956	168.564812521762	74.4825325794552	191.020878864045	484.58052588058	197.421345943661	1297.42308865536	564.731768669462	242.142552886599	135.861295184579	609.405527445104	124.988693531148	51.5990045893661	294.234326309966
C5orf40	30.5225560800495	4.03791430053949	8.19695879553908	9.32919219789735	4.70235784325099	6.88019642945969	2.1589139878103	5.71429979507827	14.6842583600176	8.65193149553895	23.8059282322085	36.0467086384763	4.98691756517022	6.17551341748089	10.6380017259744	1.27539483195049	1.86502426226625	2.09668166016603
ODZ2	202.211934030328	76.7203717102503	281.677311337616	80.4642827068647	135.58465114707	141.044026803924	879.757450032696	75.9185544203256	142.647081211599	204.500198985466	76.5190550320987	114.694072940606	79.7906810427235	128.141903412728	191.484031067539	399.836279816477	320.784173109794	137.682095684236
FAM196B	41.968514610068	8.88341146118688	22.355342169652	38.4829178163266	16.4582524513785	20.6405892883791	8.63565595124118	12.2449281323106	23.0752631371705	30.6750298478199	31.1744298278921	37.1390331426725	6.64922342022696	6.947452594666	7.59857266141028	11.4785534875544	13.0551698358637	4.19336332033206
STC2	114.459585300186	346.453046986288	78.2436975937821	43.1475139152752	101.884419937105	165.124714307033	23.7480538659133	41.632755649856	58.7370334400703	99.1039425852643	30.6076220128395	36.0467086384763	225.519494336031	128.913842589914	128.415877977834	176.004486809167	110.036431473708	145.369928438178
HK3	22.8919170600371	8.88341146118688	10.4324930125043	11.6614902473717	12.539620915336	6.88019642945969	7.55619895733604	10.6122710480025	12.5865071657294	13.371166856742	90.1224425933607	19.6618410755325	7.75742732359812	2.31581753155533	10.6380017259744	10.2031586556039	6.21674754088748	11.1823021875521
GFPT2	83.937029220136	78.3355374304661	226.534133985807	13.993788296846	30.5653259811314	68.8019642945969	8.63565595124118	28.5714989753914	29.3685167200352	132.138590113686	11.9029641161042	15.2925430587475	71.4791517674398	18.5265402524427	17.4767171212436	114.785534875544	283.483687864469	28.6546493556024
BTNL8	3.81531951000618	0.807582860107898	6.70660265089561	1.16614902473717	3.91863153604249	10.3202946441895	4.31782797562059	6.53062833723231	14.6842583600176	2.35961768060153	24.9395438623136	4.369298016785	1.66230585505674	6.17551341748089	1.51971453228206	1.27539483195049	0	2.79557554688804
BTNL9	22.8919170600371	67.0293773889556	18.6294518080434	384.829178163266	16.4582524513785	58.4816696504074	14.0329409207669	65.3062833723231	65.030287022935	127.419354752483	75.3854394019935	171.494947158811	10.527937082026	18.5265402524427	22.7957179842308	14.6670405674306	8.70344655724248	9.78451441410813
