Interaction,name,Pearson,selected,shared interaction,shared name,Weight
255928,5544,0.8087381888404981,false,255928,5544,0.8087381888404981
255928,27022,0.8061530644007459,false,255928,27022,0.8061530644007459
255928,7546,0.8205332047018147,false,255928,7546,0.8205332047018147
255928,100996301,0.7841744964487161,false,255928,100996301,0.7841744964487161
255928,5545,0.8195420553144328,false,255928,5545,0.8195420553144328
255928,57524,0.775858661803987,false,255928,57524,0.775858661803987
255928,4892,0.7085842045113175,false,255928,4892,0.7085842045113175
255928,65217,0.7305456708013692,false,255928,65217,0.7305456708013692
6751,4222,0.9288128715084552,false,6751,4222,0.9288128715084552
6751,105,0.9940044839654341,false,6751,105,0.9940044839654341
6751,6441,0.9740098024266922,false,6751,6441,0.9740098024266922
6751,340596,0.8893590725275814,false,6751,340596,0.8893590725275814
6751,7546,0.7588866596355791,false,6751,7546,0.7588866596355791
6751,448831,0.9448958365047022,false,6751,448831,0.9448958365047022
6751,441581,0.9869639314563269,false,6751,441581,0.9869639314563269
6751,5545,0.7227364485522952,false,6751,5545,0.7227364485522952
6751,1381,0.9842265681924522,false,6751,1381,0.9842265681924522
6751,57524,0.8546619391336386,false,6751,57524,0.8546619391336386
6751,4892,0.8039687217927717,false,6751,4892,0.8039687217927717
6751,65217,0.7412132625950683,false,6751,65217,0.7412132625950683
6751,8091,0.9344226207840894,false,6751,8091,0.9344226207840894
1999,146177,0.7100295768311206,false,1999,146177,0.7100295768311206
1999,6332,0.7888288029924692,false,1999,6332,0.7888288029924692
1999,57110,0.8377567218275893,false,1999,57110,0.8377567218275893
1999,1579,0.8201658129057557,false,1999,1579,0.8201658129057557
4222,5544,0.7828102830461572,false,4222,5544,0.7828102830461572
4222,105,0.9485468697372135,false,4222,105,0.9485468697372135
4222,6441,0.9427101356085537,false,4222,6441,0.9427101356085537
4222,340596,0.8773369411001398,false,4222,340596,0.8773369411001398
4222,7546,0.8042423521582902,false,4222,7546,0.8042423521582902
4222,448831,0.8742293868570535,false,4222,448831,0.8742293868570535
4222,441581,0.930839394010075,false,4222,441581,0.930839394010075
4222,5545,0.8218903065035784,false,4222,5545,0.8218903065035784
4222,1381,0.9204379101921689,false,4222,1381,0.9204379101921689
4222,57524,0.8210180822648288,false,4222,57524,0.8210180822648288
4222,4892,0.8597718582126328,false,4222,4892,0.8597718582126328
4222,65217,0.735632885818934,false,4222,65217,0.735632885818934
4222,8091,0.9182718089534717,false,4222,8091,0.9182718089534717
81615,340596,0.7317969062029397,false,81615,340596,0.7317969062029397
81615,65217,0.7881627268195165,false,81615,65217,0.7881627268195165
4062,27022,0.783889140800042,false,4062,27022,0.783889140800042
4062,100996301,0.7848178229892249,false,4062,100996301,0.7848178229892249
4062,65217,0.7238590629670812,false,4062,65217,0.7238590629670812
5544,105,0.7139881684238445,false,5544,105,0.7139881684238445
5544,6441,0.7001518258919855,false,5544,6441,0.7001518258919855
5544,340596,0.7584376283724281,false,5544,340596,0.7584376283724281
5544,7546,0.8254770827388065,false,5544,7546,0.8254770827388065
5544,5545,0.9820770002016743,false,5544,5545,0.9820770002016743
5544,1381,0.7125760309046925,false,5544,1381,0.7125760309046925
5544,57524,0.7927715881228504,false,5544,57524,0.7927715881228504
5544,4892,0.7926740335613454,false,5544,4892,0.7926740335613454
5544,65217,0.7088722452013015,false,5544,65217,0.7088722452013015
5544,8091,0.7302291611224238,false,5544,8091,0.7302291611224238
27022,100996301,0.9980714624131412,false,27022,100996301,0.9980714624131412
