attr_name	Primary1	Primary2	Primary3	Primary4	Primary5	Primary6	Primary7	Primary8	Primary9	Primary10	Primary11	Primary12	Primary13	Primary14	Primary15	Primary16	Primary17	Primary18	Primary19	Primary20	Primary21	Primary22	Primary23
1746	0	2.0039737935813	3.59791945792476	0	22.1120131990897	0	2.98891380073607	132.85153317959	12.5938814464908	9.46055681821501	79.8962047420574	568.403245762555	50.7104271170802	8.38869759416406	435.553922217868	8.17466057283801	6.16978857407818	29.9979798092353	43.997356615942	43.5796279848654	48.5568646227372	31.3114768060926	34.9644925967411
406903	0	5.00993448395324	14.391677831699	0	0.614222588863602	0	0	24.7378716955099	5.96552279044302	76.6305102275416	17.2748550793638	5.87193435705119	31.61944279065	39.1472554394323	28.7304698032895	10.6270587446894	16.4527695308751	29.9979798092353	13.1992069847826	18.6769834220852	16.8600224384504	11.3254277809271	36.1299756832991
33	128.312675388508	67.1331220849734	106.738277251768	0	0	554.633281943554	158.412431439012	109.029878954285	1.32567173120956	8.51450113639351	170.589193908717	115.089913398203	35.7955956120566	13.9811626569401	45.9687516852632	7.35719451555421	5.14149047839848	1.62151242212083	12.4659177078502	122.022958357623	31.0224412867488	13.3240326834437	24.4751448177188
102465485	13.7032954298406	21.0417248326036	0.59965324298746	0.66976942719276	20.8835680213625	0	13.4501121033123	7.32973976163258	7.29119452165258	35.9501159092171	22.6732472916649	18.7901899425638	2.98296630100472	6.99058132847005	8.04453154492105	8.99212663012181	19.5376638179142	22.7011739096916	7.33289276932366	4.35796279848654	10.1160134630703	4.66341143920528	26.8061109908348
130367	13.7032954298406	15.0298034518597	139.719205616078	0	70.6355977193142	4.250063463169	65.7561036161936	25.654089165714	20.5479118337482	52.9791181820041	5.39839221230117	9.39509497128191	16.7046112856264	40.5453717051263	1.14921879213158	124.254840707138	7.19808666975788	35.6732732866583	8.06618204625602	14.9415867376681	22.2552296187546	10.6592261467549	17.4822462983705
100130449	22.4235743397392	0	34.1802348502852	0	18.4266776659081	57.3758567527814	124.039922730547	76.046050026938	13.2567173120956	19.8671693182515	36.709067043648	16.4414161997433	39.9717484334632	9.78681385985807	54.0132832301842	22.8890496039464	4.11319238271879	15.4043680101479	38.8643316774154	17.4318511939462	10.7904143606083	15.9888392201324	9.32386469246429
63924	173.159824067986	0	30.5823153923605	0	48.5235845202246	12.750190389507	0	8.24595723183665	0	3.78422272728601	7.55774909722164	0	0	0	70.1023463200263	22.0715835466626	1.0282980956797	2.43226863318124	0	15.5641528517376	0	1.99860490251655	0
7433	17.4405578197972	1.00198689679065	10.1941051307868	0	14.1271195438628	2.1250317315845	0	41.2297861591832	17.8965683713291	58.6554522729331	20.5138904067445	35.2316061423072	7.75571238261227	1.39811626569401	18.3875006741053	22.0715835466626	26.7357504876721	10.5398307437854	19.7988104771739	19.9221156502242	13.4880179507603	29.3128719035761	1.16548308655804
4057	26.1608367296958	77.1529910528799	47.3726061960094	0	24.5689035545441	1972.02944691041	0	273.949023591018	68.9349300228972	50.1409511365396	14.0358197519831	7.04632122846143	112.159532917777	18.1755114540221	14.9398442977105	115.262714077016	64.7827800278209	38.9162981308999	8.06618204625602	135.719412867152	26.3016350039827	28.6466702694039	50.1157727219956
201625	0	21.0417248326036	64.1628969996582	0.66976942719276	41.7671360427249	552.508250211969	177.840371143796	3.66486988081629	8.61686625286215	153.261020455083	12.9561413095228	2.34877374282048	32.8126293110519	152.394672960647	27.5812510111579	81.7466057283801	16.4527695308751	25.9441987539333	10.2660498770531	51.672987467769	30.3480403892108	29.9790735377482	27.9715940773929
