attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor17	Tumor18	Tumor19	Tumor20	Tumor21	Tumor22	Tumor23	Tumor24	Tumor25	Tumor26	Tumor27	Tumor28	Tumor29	Tumor30	Tumor31	Tumor32	Tumor33	Tumor34	Tumor35	Tumor36	Tumor37	Tumor38	Tumor39	Tumor40	Tumor41	Tumor42	Tumor43	Tumor44	Tumor45	Tumor46	Tumor47	Tumor48	Tumor49	Tumor50	Tumor51	Tumor52	Tumor53	Tumor54	Tumor55	Tumor56	Tumor57	Tumor58	Tumor59	Tumor60	Tumor61	Tumor62	Tumor63	Tumor64
TC03002268.hg.1	8.25908935239506	8.03274991427107	7.84223178235267	8.01738171932572	9.47484986661664	7.73270076498693	7.67602995581547	7.94923723587743	9.60874836703764	8.22698172277045	6.80863826857277	8.21002270585385	8.03641417861023	8.20333964985996	8.21021851214647	9.29950263330382	9.0879174296361	8.79791761792227	8.3094607603771	7.08271220443477	9.41185844989942	8.5113226960881	8.53520034267324	6.18445808516318	7.36596205750582	7.85654620625919	7.45642037481741	9.69035216944052	9.08303036624802	6.56114374579486	7.73613300533216	7.92338653588976	7.3337076717233	7.35935395880776	8.85876393710488	8.14322817362936	6.36342889978035	5.5995466728207	7.65527456340574	5.99925167942704	7.22420758528565	7.48977842081717	7.14941642463562	9.17062267577388	8.46802449167195	9.07477368148197	5.937578934697	6.96822081825421	8.41509333291695	8.18555108181665	7.77653758437699	8.73307065399608	7.18518480095368	6.96658278295931	8.962555892889	5.6849811982581	6.58066220506252	8.88405501743494	6.91864189817022	9.77947611185238	7.9201782463178	7.14680991784959	8.93776925358377	7.12235064139515
TC03002269.hg.1	5.50261320317741	5.67988637453568	5.15680875276959	5.47143147257089	6.56941113532641	5.26423519337585	5.04183419887685	5.45921556533963	6.10860932903875	5.49190852006333	5.07230471223538	5.70942019002057	5.13680628689758	5.41847403928628	6.13020375277652	6.6171964926037	6.25877584465211	5.79853387136724	5.90135173421223	5.30271025964623	6.62028516472557	5.68895678109758	5.84481452486534	5.04528809389779	5.18431972096807	5.07468610488634	5.12276915699444	5.90828628000431	5.58742389375756	5.18966450245611	4.42644017554538	4.82953088748691	4.93761521824138	5.2830767693738	5.5770225115986	5.52735818263244	4.51053414245353	4.21701149329118	4.86094848244465	4.70032452088654	5.48082546592925	4.70666021350072	4.59783123176072	6.18886092734588	4.90382465331923	5.51796395771607	4.79317643056495	4.8267727550074	4.95222521247763	5.26481974602084	5.09200886674569	5.21051665820592	5.33065311988689	4.62460838472998	5.42340215616941	4.59696852225621	4.84410078585745	5.80308588635544	4.78601053281931	5.59250739286083	4.94291255231389	4.70220867536846	5.35785072288401	4.84004572308777
TC03002270.hg.1	5.0958907492316	5.22647467894087	4.47953763571076	5.59571614458053	6.35637903361266	4.54500428245318	4.15022877711743	5.02790954937446	5.59179732461536	4.74352251616159	4.79928666890477	4.85588707369592	5.14387863245043	4.39289695873704	4.75623928946714	5.94518129326485	5.32353167512364	5.62292067722559	5.17048579223226	4.70438862761757	6.61228069954498	5.74955121609415	4.95576485433688	4.4632733750772	4.59974966687661	4.54001662663632	4.36764352232622	5.32308822277989	5.62423144829294	4.2794195004289	4.92252628390369	4.90285295604374	4.03897391368921	3.95135248444328	5.33257517669166	5.5659939969369	4.4268265497427	4.3842175590646	4.82841586634461	4.28780328631826	4.40080564649382	4.56510948773291	4.58861623409592	5.93130067781135	5.11312670824087	6.29848760202631	4.17210951734601	4.51790548573587	5.4172400186063	4.37449560083743	4.4872634051311	5.19830726970888	4.4913422394654	5.24062496450372	4.46126063674572	4.65127962019971	4.83033592642877	5.09891308242933	4.56491566112894	5.78096454733174	4.48817011558708	4.31156661151113	5.14004953473423	3.85783499845487
TC03002416.hg.1	3.82465786664881	2.97194572646937	4.6458245944933	5.83993276374968	5.56532534002851	6.76889976488505	3.615718871586	5.4339221398739	2.79287710045324	6.3332884779663	3.11523351933653	3.88162115906576	3.23570367516539	3.61838667219882	4.70852016323209	3.79218166057172	3.65265849336576	4.65261098172895	5.88699439048983	4.82510837319734	4.8384269004493	2.86144340609212	3.77086541360355	3.07874716228586	4.40060418849454	3.07766715225573	6.75358469354248	2.81512032229017	6.48715115999983	3.02326569925166	2.6057626130692	4.47672875407735	3.73306299489501	3.15941324969555	2.96460876702513	2.73719765698284	2.67753215781853	3.3821463771958	6.34757411964338	3.25933854929134	5.00829250757151	2.8837339372783	4.03538623496688	3.28595209936684	3.2003529853311	2.86503437801522	2.56270111104246	6.18003076636914	3.30758485035988	2.99392885154989	2.92576071297981	2.91466136042624	4.22919252266588	2.78580375363553	4.83676663353348	2.8996196091253	2.89951407124698	2.8677275726056	3.58009295590151	3.34384453794448	5.82326911609177	3.80857317391919	3.49368591320002	3.11173897824698
TC03002740.hg.1	9.93115715278416	7.19217179642504	10.3196412251336	9.54574728440694	8.1762244512541	9.44471797525646	9.03835469696348	10.7661554808828	9.83725535370401	10.2031582677509	9.85606745133892	9.68880036535456	9.01145396237404	9.76259044265226	8.26789759307676	9.14647580128915	9.41443558793869	9.09469613465055	9.11496689173858	10.3351750306126	9.58925197095202	9.6887835007209	10.3232133945844	8.28274275773547	8.78991242422697	10.1779220999003	9.40641782164831	8.73958964860028	7.35729200425618	7.27535324068135	10.4794821085502	9.37438080635487	9.07072903246695	8.1463383835018	8.14488071583698	6.91109105510668	9.39625436065668	7.7370716245046	8.28685073844103	9.58136499256254	8.68170612185464	10.2248291476507	9.39925398925893	7.96924420933969	9.87890376425612	9.11357279521716	9.85528762201107	10.8791596425339	10.1741648889979	10.3076767449476	8.72239600025611	9.99159108788098	9.44767550395735	6.87864390678484	7.91452537999023	9.86098364153118	10.681816066545	6.96104029698621	9.64564054427089	8.29943336901257	8.84808223980616	10.1460816168107	9.27511524901504	8.5628003759327
TC03002992.hg.1	6.86317664851314	6.66088527921699	5.91117188473668	5.77920742984278	8.75283728411609	4.89032273578226	6.43856224169718	8.13608805929438	8.86798290125693	7.39208541546865	6.58700708771148	6.3663763727708	6.63279265399637	6.35821725042876	7.51604882198797	7.84936508360122	6.53628540964613	6.09193786586509	6.61165648162463	6.35563249304857	8.46714317903716	7.55704376328606	7.11428317102544	6.11293412568422	6.02352273180671	6.63284002276392	6.76457400147636	8.31008980889114	10.0310095947946	6.19530158162963	7.20018919256793	6.41973524520718	6.63090602684818	5.82982199205424	6.61567049365119	5.35100140938645	6.52175090568711	5.84417265713188	6.21197676372727	7.33632647649474	6.07880114216209	6.61997966331608	6.10489948463305	7.51903464936049	8.18634133369676	6.21519135743995	6.86817450761425	6.02923620666112	7.09687678022677	6.77554284888687	6.07128590772118	7.83978767309229	6.41402095515553	5.86854039835591	6.7310482849628	6.12229098950474	6.11001586780037	6.51633143053701	6.97067877443466	8.37994130609413	6.71555174097356	6.73631927954255	8.29617281978115	8.23438403220872
TC03002993.hg.1	5.9958804495115	5.73765155735109	5.27153670278354	4.96004195091372	8.02224111676153	3.87531043079492	5.45585374277876	7.40947475649647	8.10007459161622	6.92134259113469	5.82509980069104	5.44930991277229	5.85250455724495	5.56259847702992	6.87738418523826	7.00241949636881	5.79400956187246	5.65498905753657	5.79734025715685	5.72869841187843	7.62922829378979	7.03225863251739	6.15599590222452	5.19449494221291	4.98163409591649	5.97593276613376	5.95198978934135	7.32784416233287	9.04795450059159	4.61349959418633	6.43804699110622	5.59693111727605	5.58434633019648	5.02476375430702	5.31533173848169	4.46821791447686	5.28404307955464	5.37938967738016	5.46773503407282	6.51482792166894	4.90122418439199	5.91218642544988	5.24981732933196	6.74808022076941	7.17400711206164	5.60319158901226	5.34229040134825	4.86158887885312	6.29787665103752	6.04288346159434	4.64493636921406	6.90595529486836	5.54823017912959	5.31910184745247	5.98931395300115	5.22074255745011	5.01104860523007	5.60911188155052	5.37098319303354	7.56296663486552	5.32855871358393	5.50452688276617	7.05547404959513	7.0495947467384
TC03002994.hg.1	6.60052743319652	5.98278566662184	5.64966344606893	5.51605199338909	8.5415721340817	4.53249796891819	6.1709554436122	7.69031177976904	8.63190248927997	7.173474600449	6.11888810433209	5.92724962740877	6.40906882004565	6.14122314876397	7.43636418283666	7.56123641850474	6.11503424156104	6.08695720071487	6.24894241527758	5.67131863520715	8.25079354811392	7.41771455873573	6.78784191769012	5.57232160667672	5.47890268159038	6.23463405529478	6.57242090524538	7.87721970835314	9.87349369335175	5.72362804211108	7.03869561613684	5.9724806233807	5.96211183017686	5.61274324505553	5.78713201872688	4.86683119995757	5.92425816958548	5.52983051025001	5.57774611068093	6.9596156556184	5.04477682130545	6.32687873021785	5.80980433647096	7.26708330707546	7.87319494547321	5.83328919964014	5.98521536761942	5.08415513955195	6.61786417732964	6.46152089429792	4.98832087172689	7.59424582416551	5.42862827293446	5.36924602409683	6.45989695469583	5.35360494518181	4.92133335707137	6.01140427845427	6.10010913543216	8.31465402130082	6.25855967357706	6.17917351778237	7.98299277801417	7.85624154132101
TC03003001.hg.1	5.80939351938924	6.47259650228316	5.88961986520375	5.37218541412523	7.43278088771739	5.36318461536909	5.50281233754727	4.95552904894847	5.00378144555333	5.35488503598949	5.43958543373625	5.6009928272424	5.16217443512629	5.45363071824096	7.26669333152163	6.17566324670074	5.32941191509669	6.32950046640242	5.33220588963424	5.82171776600692	6.27749836661383	5.15598499849875	6.40987131427358	5.58804376759065	5.53105148333267	5.8495078744944	5.8362042299852	5.09133298808278	6.6098142805362	5.41272065891141	5.32780245970136	5.44777149402129	5.81093699102434	5.49036365400652	5.68624718492905	5.63268237415728	5.33172237568244	5.03533096788713	4.78930460872669	5.39422208942077	5.27287620950155	5.66309653775891	5.96784274169338	5.62063611777901	6.404331501717	4.97210102898215	5.61495694677828	6.05254988477196	5.86849306359866	5.63128171336286	5.41967821151097	6.41462562784498	5.60070681539531	6.18152123467939	6.66870299096917	5.20973470449844	5.20250952250147	6.36157066570376	6.07643846685443	5.0496021960283	5.88214199470945	6.29940213002333	5.23100501633122	5.67462668380064
TC03003162.hg.1	5.21394397103706	4.74445344565197	5.47083445972289	5.26916882472182	6.35924456377626	5.39674588156245	5.14234513972952	4.96266154600983	5.58070932420068	5.42834229069422	4.81416903236732	5.24474238752568	5.00195264439815	5.21224162304542	5.87452376141498	5.22460243119056	5.40826101201324	5.67203704908429	5.44469930326188	5.32364888408256	5.27327694951791	5.34481103183417	5.59558302540704	5.34076309740684	5.10904452507923	5.31316363776131	5.13114770223345	5.3534351682096	6.28434117634583	5.10335705600845	4.86284674634269	5.66313342212078	5.44508429828315	5.16742522029558	4.97187624123013	5.05379145909005	5.63947342900414	6.05129587054574	5.23868264753543	5.31995615576224	5.5970983838094	5.00500204762176	5.37468352399067	5.54159593954078	4.93593634810784	4.89892709153953	5.4347705142106	5.48807189185601	5.16790627974963	5.18965594250436	4.81236253884553	4.89562938627809	5.26918101601378	5.44355242635849	6.62698509955517	5.3881920482766	5.21435988421937	5.20454261496897	5.26769996765583	4.86114649812682	5.32387172849407	5.5035552660427	4.89294968222965	5.46758469103661
