attr_name	Metastatic1	Metastatic2	Metastatic3	Metastatic4	Metastatic5	Metastatic6	Metastatic7	Metastatic9	Metastatic10
25976	1556.51149763276	2409.55595745829	715.658766525342	4064.05509168001	6854.118902075	5344.41696072296	3320.43918515377	1630.09861455123	5612.65270164673
79740	229.519492023814	447.625019764978	114.536999057588	140.361666715096	431.544069369824	0	357.708051752202	169.818627167008	5.44257231674835
2122	5268.39569622478	1480.97213986073	1492.14062910195	1688.43388252701	1430.77780452427	603.038845712256	1783.99793429431	1035.7334194667	1123.21086186894
55892	9083.16794296542	1680.97480826636	978.698909188629	799.476659998067	2974.59392533788	1030.73437282841	748.347955887939	803.434354002399	586.437167129634
27074	12016.7963927411	3957.19565345422	2213.32876799559	4062.30057084607	1154.11496410338	20.1407865954977	4061.97365434167	1985.75649408968	712.29665195444
200879	242.710267427481	10362.0430107297	409.963465592331	238.029993137683	3.12260542235763	9.4780172214107	306.606901501887	165.813470865899	51.0241154695157
9370	0	0	0	0.584840277979566	0	0	0	0	0
100874095	0	0	0	0.584840277979566	0	0	0	0	0
57110	0	0	0	0	0	50.9443425650825	0	0	2.04096461878063
84239	3717.16050875349	6042.93776682721	1901.31418435596	2175.02099380601	821.869747164528	206.146874565683	3849.61998552369	1242.39948460391	517.724691630686
4585	123091.039756863	161997.399440264	5113.87953033671	251707.652718792	222224.586529672	715.590300216508	33208.9341760044	4380.03893089244	243.555111174488
339983	0	0	2.36973101498457	0	0	0	0	0	0
105374373	0	0	3.15964135331277	0	0	0	0	3.20412504088694	0
10568	26115.0971441808	3242.90040914841	7895.15383159027	19166.9704302243	4094.36022979532	1.18475215267634	10936.781734684	8144.88585393459	1685.15645357321
886	0	0	0	0	378.459777189745	0	0	0	0
116984	6922.51893184469	2309.55462325547	1394.98165748759	1489.00334773598	1758.02685278735	78.1936420766383	2865.07115736763	764.984853511756	1496.0270655662
285429	0	0	2.36973101498457	0	3.12260542235763	0	0	7.2092813419956	310.226622054656
84525	1545.95887730983	0	73.4616614645218	128.080020877525	0.624521084471526	4.73900861070535	800.584687254928	178.629971029447	124.498841745618
8999	2.63815508073349	414.291241697374	161.141709018951	19.2997291733257	791.892735109895	10.662769374087	423.571756519274	112.945407691264	55.7863662466705
419	0	0	0	0	0	0	0	0.801031260221734	0
306	4057.48251416811	1319.06521781807	552.147326491406	608.818729376728	174.865903652027	1.18475215267634	1802.16723216109	712.917821597343	178.244243373508
1040	947.097673983324	342.861717266792	97.9488819526958	171.943041725992	568.93870795356	342.393372123461	763.110510404697	95.3227199663863	48.9831508507351
56955	211.052406458679	0	18.9578481198766	0	0	0	24.9827845668204	85.7103448437255	74.1550478156962
54848	408.914037513691	0	172.990364093874	335.113479282292	236.693491014708	0	208.946925467953	137.777376758138	42.1799354547997
57575	0	0	1.57982067665638	0	0	1.18475215267634	4.54232446669462	29.6381566282042	38.0980062172384
101927516	1538.04441206763	114.287239088931	187.99866052211	240.954194527581	280.409966927715	49.7595904124062	256.641332368246	55.2711569552996	51.0241154695157
10586	0	0	15.0082964282356	46.2023819603857	0	1.18475215267634	0	145.787689360356	20.4096461878063
2266	0	1023.823183505	131.12511616248	66.086951411691	99.9233735154442	0	0	12.015468903326	93.2040509243154
3248	1596.08382384376	9057.26369779775	2437.6633040808	922.293118373776	352.854412726412	265.3844821995	3357.913362004	724.132259240448	193.211317244566
2160	1208.27502697594	0	240.922653190098	329.849916780475	0	3.55425645802901	468.99500118622	88.1134386243907	12.2457877126838
448831	0	0	0	0	0	0	0	0	17.6883600294321
100419743	0	495.2447027187	0	0	0	0	0	0	0.680321539593543
653082	7.91446524220048	238.098414768606	889.439040957544	475.475145997387	535.839090476569	261.83022574147	1497.83149289255	171.420689687451	172.80167105676
1767	1414.05112327315	2004.78865235166	699.860559758778	4966.46364060248	4886.87748598969	110.181950198899	3564.58912523861	1066.97363861535	19.7293246482128
4883	3872.81165851677	1280.9694714551	506.332526868371	1622.34693111532	2773.49813613805	553.279255299849	416.758269819232	384.495004906432	285.735046629288
730	3329.35171188567	571.436195444653	3601.99114277655	2206.6023688169	1685.58240698865	103.073437282841	1751.06608191078	1239.99639082324	708.895044256472
100874002	0	0	4.73946202996915	0.584840277979566	0	3.55425645802901	0	113.746438951486	217.02257113034
1161	4751.31730040102	1061.91892986798	656.415491150727	773.743687766966	1022.96553636436	1097.08049337829	932.312096789072	555.114663333662	467.380897700764
100506658	1669.9521661043	3433.37914096329	1187.23523850727	1148.04146567389	1135.37933156923	0	2540.29495799897	1499.53051913509	659.231571866143
105379028	0	0	1.57982067665638	0	0	0	0	0	27.8931831233353
7060	174.118235328411	0	210.116149995299	136.267784769239	299.145599461861	9373.75903197518	34.0674335002097	221.88565908142	284.374403550101
84059	17401.2709125181	4252.43768776729	3373.70705499971	5996.36737012449	3298.7203681786	130.322736794397	9728.52342654321	2123.53387084782	2025.99754490957
153643	0	814.296578508631	18.9578481198766	309.96534732917	58.0804608558519	0	286.166441401761	51.266000654191	19.0490031086192
353189	2163.28716620146	338.09974897142	67.1423787578963	912.350833648123	0	0	88.5753271005452	121.756751553704	71.433761657322
57528	232.157647104547	747.629022373421	16.588117104892	0.584840277979566	0	0	93.1176515672398	8.01031260221734	23.811253885774
117156	1065.81465261633	0	354.669741909358	1383.73209769965	64.9501927850387	0	1540.98357532615	656.0446021216	11.5654661730902
92304	0	0	170.620633078889	405.879152917819	166.122608469426	0	143.083220700881	294.779503761598	12.2457877126838
2324	867.953021561319	1990.50274746554	2706.23281911238	1017.03724340647	31.8505753080478	767.719394934266	2249.58619213051	671.264196065813	449.692537671332
79908	1187.16978633007	142.859048861163	99.5287026293521	52.635625018161	94.927204839672	0	39.745339083578	74.4959072006213	10.8851446334967
10917	0	0	154.822426312326	266.687166758682	0	0	197.591114301216	32.8422816690911	19.0490031086192
84851	2551.09596306929	647.627688170607	535.559209386514	791.873736384333	1223.43680447972	443.09730510095	655.230304320699	450.980599504836	410.233888374907
1906	369.341711302689	104.763302498186	383.106514089173	509.980722398182	849.348674881275	13.0322736794397	1632.96564577672	185.839252371442	182.32617261107
780	1791.30729981804	1833.35779371826	357.039472924343	889.54206280692	1080.42147613574	508.258673498149	2233.68805649708	941.211730760537	466.020254621577
389376	335.045695253154	0	52.1340823296606	294.174659823722	3.74712650682916	0	66.9992858837457	173.823783468116	29.2538262025224
135656	3163.14794179946	1064590.39408168	2024.54019713516	1948.68780622791	0	0	1764.69305531086	297.983628802485	89.1221216867542
26797	0	0	2.36973101498457	2.92420138989783	164.873566300483	8.29326506873436	0	36.046406709978	12.9261092522773
80736	208.414251377946	814.296578508631	134.284757515793	187.733729231441	290.40230427926	39.0968210383191	511.011502503145	333.229004252241	76.8763339740704
177	2464.03684540508	285.718097722327	2534.03236535684	3526.0020359388	307.888894644462	318.698329069935	6695.38626390788	4040.40167655843	1340.23343299928
5225	2440.29344967848	980.965468846655	212.485881010284	1701.30036864256	75.5670512210547	0	993.633477089449	194.650596233881	296.620191262785
647024	0	2576.22484779631	127.965474809167	898.314666976614	436.540238045597	45.0205818017008	621.16287082049	376.484692304215	136.064307918709
5961	0	2428.60383063978	391.795527810783	57.8991875199771	0	182.451831512156	1966.82649407877	48.8629068735258	41.4996139152061
441151	0	0	0	0	0	1.18475215267634	0	1.60206252044347	1.36064307918709
221395	15309.2139334965	4338.15311708399	8247.45384248465	7287.69470390338	2661.08434093317	2241.55107286363	7153.02545392736	4524.22455773235	2728.08937377011
114327	11573.5863391778	9914.41799096474	12106.9557555562	2609.55732034482	5514.52117588357	1207.26244357719	4939.7778575304	1791.1058978558	2919.25972639589
27283	311.302299526552	228.574478177861	2.36973101498457	0	84.9348674881275	35.5425645802901	0	0	0
346007	5141.76425234958	1000.01334202814	654.835670474071	553.25890296867	1878.55942209035	308.035559695848	1433.10336924215	193.048533713438	429.963213023119
345895	0	285.718097722327	280.418170106508	493.605194614754	457.773954917629	16.5865301374687	1476.25545167575	227.492877902972	48.3028293111416
245806	0	0	0	0	0	0	0	0	0
79632	3434.87791511501	1009.53727861889	594.0125744228	1503.03951440749	664.490433877704	46.2053339543771	1506.91614182594	216.278440259868	219.063535749121
25901	1770.20205917217	5033.40048820832	396.534989840752	294.759500101701	2064.04218417839	702.558026537068	448.554541086094	397.31150506998	417.037103770842
57211	4363.5085035332	1700.02268144784	2139.07719619274	454.420895990123	2190.19544324164	123.214223878339	2424.46568409826	753.770415868652	1359.2824361079
5340	208.414251377946	442.863051469606	64.7726477429117	42.6933402925083	138.643680752679	0	0	16.0206252044347	1.36064307918709
168090	0	61.9055878398374	30.8065031947995	59.6537083539158	0	5.92376076338169	106.744624967324	32.0412504088694	0
340267	656.90061510264	2185.7434475758	161.931619357279	355.582889011576	410.310352497793	127.953232489044	1182.13994245728	163.410377085234	55.7863662466705
10551	461.677139128361	15885.9262333614	362.56884529264	992.473951731324	1015.4712833507	0	386.097579669043	126.562939115034	21.0899677273998
155465	2693.5563374289	0	35.5459652247686	421.669840423267	160.501918709182	0	48.8299880169672	63.281469557517	12.2457877126838
9771	1234.65657778327	1847.64369860438	2849.99650068812	1874.99793120249	477.758629620717	1316.25964162341	1285.47782407458	801.031260221734	729.304690444278
4852	0	0	0	0	0	0	0	0	0.680321539593543
