Interaction,name,Pearson,selected,shared interaction,shared name,Weight
9211,5545,0.9165971422369572,false,9211,5545,0.9165971422369572
9211,1381,0.9856850500316523,false,9211,1381,0.9856850500316523
9211,1028,0.9191114840956293,false,9211,1028,0.9191114840956293
9211,999,0.7721307552812449,false,9211,999,0.7721307552812449
9211,6441,0.9864725357797504,false,9211,6441,0.9864725357797504
9211,7546,0.8702907490505575,false,9211,7546,0.8702907490505575
9211,448831,0.9478395639949614,false,9211,448831,0.9478395639949614
9211,441581,0.9877794383601017,false,9211,441581,0.9877794383601017
9211,340596,0.9438874010430934,false,9211,340596,0.9438874010430934
9211,57111,0.9484707020950559,false,9211,57111,0.9484707020950559
9211,3481,0.918657185703187,false,9211,3481,0.918657185703187
9211,3229,0.9157986564375699,false,9211,3229,0.9157986564375699
9211,4222,0.9879824392550386,false,9211,4222,0.9879824392550386
9211,255928,0.8056555479452124,false,9211,255928,0.8056555479452124
9211,6751,0.9980456623108128,false,9211,6751,0.9980456623108128
9211,1746,0.9746645707178645,false,9211,1746,0.9746645707178645
9211,6262,0.9498395896568288,false,9211,6262,0.9498395896568288
9211,8091,0.9749028830479196,false,9211,8091,0.9749028830479196
9211,105,0.9956185888507285,false,9211,105,0.9956185888507285
9211,57526,0.9634837013890534,false,9211,57526,0.9634837013890534
9211,7060,0.9881317154375586,false,9211,7060,0.9881317154375586
5545,1381,0.9240105867171945,false,5545,1381,0.9240105867171945
5545,1028,0.8276811360793955,false,5545,1028,0.8276811360793955
5545,999,0.7229016626748117,false,5545,999,0.7229016626748117
5545,6441,0.8994091641771158,false,5545,6441,0.8994091641771158
5545,7546,0.8199768508994232,false,5545,7546,0.8199768508994232
5545,448831,0.8630091946150116,false,5545,448831,0.8630091946150116
5545,441581,0.9184102842845806,false,5545,441581,0.9184102842845806
5545,340596,0.8324260634555607,false,5545,340596,0.8324260634555607
5545,57111,0.8656750517703039,false,5545,57111,0.8656750517703039
5545,3481,0.9084413053394182,false,5545,3481,0.9084413053394182
5545,3229,0.8296570933527982,false,5545,3229,0.8296570933527982
5545,4222,0.9125948552370065,false,5545,4222,0.9125948552370065
5545,255928,0.7476699388482319,false,5545,255928,0.7476699388482319
5545,6751,0.9108252294980502,false,5545,6751,0.9108252294980502
5545,1746,0.8794386179075809,false,5545,1746,0.8794386179075809
5545,6262,0.8806604166955557,false,5545,6262,0.8806604166955557
5545,8091,0.8673006079629749,false,5545,8091,0.8673006079629749
5545,105,0.921276380096531,false,5545,105,0.921276380096531
5545,57526,0.8884835014906016,false,5545,57526,0.8884835014906016
5545,7060,0.9097045285605916,false,5545,7060,0.9097045285605916
1381,1028,0.9248195073625557,false,1381,1028,0.9248195073625557
1381,999,0.7504050691891262,false,1381,999,0.7504050691891262
1381,6441,0.9683208474461065,false,1381,6441,0.9683208474461065
1381,7546,0.9018126738849528,false,1381,7546,0.9018126738849528
1381,448831,0.9331619217534326,false,1381,448831,0.9331619217534326
1381,441581,0.9731773835525634,false,1381,441581,0.9731773835525634
1381,340596,0.9181257345541957,false,1381,340596,0.9181257345541957
1381,57111,0.9115738240402386,false,1381,57111,0.9115738240402386
1381,3481,0.9179467945923596,false,1381,3481,0.9179467945923596
1381,3229,0.9445077378213745,false,1381,3229,0.9445077378213745
1381,4222,0.9684454900072663,false,1381,4222,0.9684454900072663
1381,255928,0.8522156574900138,false,1381,255928,0.8522156574900138
1381,6751,0.9832097730784838,false,1381,6751,0.9832097730784838
1381,1746,0.9884567971533883,false,1381,1746,0.9884567971533883
