Interaction,name,Pearson,selected,shared interaction,shared name,Weight
399949,113218482,0.9314692229999068,false,399949,113218482,0.9314692229999068
399949,22941,0.9222445529995265,false,399949,22941,0.9222445529995265
399949,218,0.9844734656037569,false,399949,218,0.9844734656037569
399949,100996301,0.9573408973010589,false,399949,100996301,0.9573408973010589
399949,7356,0.9082849218056341,false,399949,7356,0.9082849218056341
399949,146556,0.9298099942832021,false,399949,146556,0.9298099942832021
399949,26226,0.9365272486550957,false,399949,26226,0.9365272486550957
399949,105375355,0.9086161271536901,false,399949,105375355,0.9086161271536901
399949,745,0.906381186663494,false,399949,745,0.906381186663494
399949,153643,0.9090613737673615,false,399949,153643,0.9090613737673615
399949,5961,0.9602482867214943,false,399949,5961,0.9602482867214943
399949,83481,0.9377091371724262,false,399949,83481,0.9377091371724262
399949,127733,0.9444580122455168,false,399949,127733,0.9444580122455168
399949,767566,0.9522400493128953,false,399949,767566,0.9522400493128953
399949,728276,0.9475376498956505,false,399949,728276,0.9475376498956505
399949,168090,0.9298787709105197,false,399949,168090,0.9298787709105197
399949,6101,0.9232545974878189,false,399949,6101,0.9232545974878189
399949,27022,0.9556821686768239,false,399949,27022,0.9556821686768239
399949,400578,0.9241120449691733,false,399949,400578,0.9241120449691733
399949,105,0.9420031279043884,false,399949,105,0.9420031279043884
399949,85349,0.909273920760118,false,399949,85349,0.909273920760118
399949,644649,0.9616074546328683,false,399949,644649,0.9616074546328683
6523,100302161,0.9573344885851969,false,6523,100302161,0.9573344885851969
6523,389852,0.9531613287089125,false,6523,389852,0.9531613287089125
6523,10071,0.9028213792446979,false,6523,10071,0.9028213792446979
6523,200373,0.991817869390299,false,6523,200373,0.991817869390299
6523,693188,0.9931979784550211,false,6523,693188,0.9931979784550211
6523,5545,0.9096094740308219,false,6523,5545,0.9096094740308219
6523,123624,0.955810349813857,false,6523,123624,0.955810349813857
6523,93035,0.9717644389259341,false,6523,93035,0.9717644389259341
6523,3249,0.966795769112488,false,6523,3249,0.966795769112488
6523,4861,0.9713355606348353,false,6523,4861,0.9713355606348353
6523,6097,0.9154306875321532,false,6523,6097,0.9154306875321532
6523,4128,0.9768554097187933,false,6523,4128,0.9768554097187933
6523,11148,0.9266721014171526,false,6523,11148,0.9266721014171526
6523,6751,0.9643059374896504,false,6523,6751,0.9643059374896504
6523,102465485,0.9445386960832637,false,6523,102465485,0.9445386960832637
6523,2065,0.9532354208748633,false,6523,2065,0.9532354208748633
6523,1577,0.9100082727482849,false,6523,1577,0.9100082727482849
6523,259294,0.950846118180046,false,6523,259294,0.950846118180046
6523,155465,0.9848904196633615,false,6523,155465,0.9848904196633615
6523,4070,0.9503623382585201,false,6523,4070,0.9503623382585201
6523,253970,0.9136688938839794,false,6523,253970,0.9136688938839794
6523,9476,0.9438579116710052,false,6523,9476,0.9438579116710052
6523,28824,0.9486398496909252,false,6523,28824,0.9486398496909252
6523,79908,0.9820748269100694,false,6523,79908,0.9820748269100694
6523,503645,0.9002507488811827,false,6523,503645,0.9002507488811827
6523,54997,0.9725042232400191,false,6523,54997,0.9725042232400191
6523,9914,0.9026067132092122,false,6523,9914,0.9026067132092122
6523,33,0.972111883850222,false,6523,33,0.972111883850222
6523,100505495,0.9791651623227446,false,6523,100505495,0.9791651623227446
6523,102725051,0.9991084854840425,false,6523,102725051,0.9991084854840425
6523,722,0.9509236825817413,false,6523,722,0.9509236825817413
6523,389376,0.930756351311271,false,6523,389376,0.930756351311271
6523,130367,0.9661150410748649,false,6523,130367,0.9661150410748649
6523,128602,0.9327700242555071,false,6523,128602,0.9327700242555071
6523,151531,0.9676146539840946,false,6523,151531,0.9676146539840946
6523,93517,0.9721849242181843,false,6523,93517,0.9721849242181843
6523,137872,0.9870127325758228,false,6523,137872,0.9870127325758228
6523,27074,0.9119486236712483,false,6523,27074,0.9119486236712483
6523,65217,0.9295156005024912,false,6523,65217,0.9295156005024912
6523,126353,0.9536538461621947,false,6523,126353,0.9536538461621947
6523,66002,0.9748486020019443,false,6523,66002,0.9748486020019443
6523,131873,0.9021097312766717,false,6523,131873,0.9021097312766717
6523,474354,0.9953739429247618,false,6523,474354,0.9953739429247618
6523,391253,0.9660906941537951,false,6523,391253,0.9660906941537951
6523,654412,0.9747999199572764,false,6523,654412,0.9747999199572764
6523,120892,0.9202850977342169,false,6523,120892,0.9202850977342169
6523,4582,0.9579070642192585,false,6523,4582,0.9579070642192585
6523,649946,0.9034399205195045,false,6523,649946,0.9034399205195045
6523,100033430,0.9712155275028405,false,6523,100033430,0.9712155275028405
6523,89765,0.9495215706809841,false,6523,89765,0.9495215706809841
6523,51208,0.9277467563668568,false,6523,51208,0.9277467563668568
6523,79098,0.9524054217744193,false,6523,79098,0.9524054217744193
6523,9356,0.9151026722569237,false,6523,9356,0.9151026722569237
6523,353189,0.9686124105883485,false,6523,353189,0.9686124105883485
6523,165186,0.9612162632419231,false,6523,165186,0.9612162632419231
6523,728226,0.9673331680647952,false,6523,728226,0.9673331680647952
6523,375612,0.9681602449416576,false,6523,375612,0.9681602449416576
6523,285335,0.989522265153212,false,6523,285335,0.989522265153212
6523,3960,0.9822484873620585,false,6523,3960,0.9822484873620585
6523,503640,0.9911817504376118,false,6523,503640,0.9911817504376118
6523,361,0.9468771324253017,false,6523,361,0.9468771324253017
6523,728643,0.949068363390514,false,6523,728643,0.949068363390514
6523,776,0.9325022763969111,false,6523,776,0.9325022763969111
6523,7851,0.9255888324563076,false,6523,7851,0.9255888324563076
6523,100033436,0.9917476446709019,false,6523,100033436,0.9917476446709019
6523,81615,0.9015772781821287,false,6523,81615,0.9015772781821287
6523,8395,0.9452385234392015,false,6523,8395,0.9452385234392015
6523,388743,0.9136645114812253,false,6523,388743,0.9136645114812253
113218482,5349,0.9105702069939946,false,113218482,5349,0.9105702069939946
113218482,22941,0.9797934220901501,false,113218482,22941,0.9797934220901501
113218482,218,0.97822833117329,false,113218482,218,0.97822833117329
113218482,100996301,0.9919988927154881,false,113218482,100996301,0.9919988927154881
113218482,177,0.9048768706114186,false,113218482,177,0.9048768706114186
113218482,56892,0.9428123129486558,false,113218482,56892,0.9428123129486558
113218482,7356,0.9644599734978353,false,113218482,7356,0.9644599734978353
113218482,146556,0.9315047553973954,false,113218482,146556,0.9315047553973954
113218482,3880,0.965949929062984,false,113218482,3880,0.965949929062984
113218482,26226,0.927073346495206,false,113218482,26226,0.927073346495206
113218482,105375355,0.9677355250907191,false,113218482,105375355,0.9677355250907191
113218482,149465,0.9484991679236382,false,113218482,149465,0.9484991679236382
113218482,1999,0.9181302271322543,false,113218482,1999,0.9181302271322543
113218482,116844,0.9000087448316914,false,113218482,116844,0.9000087448316914
113218482,1580,0.9281631101923804,false,113218482,1580,0.9281631101923804
113218482,142827,0.9319337193995946,false,113218482,142827,0.9319337193995946
113218482,745,0.9602321035886984,false,113218482,745,0.9602321035886984
113218482,153643,0.9792863930823563,false,113218482,153643,0.9792863930823563
113218482,9173,0.9607199256313537,false,113218482,9173,0.9607199256313537
113218482,5961,0.9700606084821048,false,113218482,5961,0.9700606084821048
113218482,83481,0.9813249034365834,false,113218482,83481,0.9813249034365834
113218482,201456,0.9133619350637043,false,113218482,201456,0.9133619350637043
113218482,127733,0.9904487088800551,false,113218482,127733,0.9904487088800551
113218482,3856,0.9519926766656893,false,113218482,3856,0.9519926766656893
113218482,3240,0.9314277212302492,false,113218482,3240,0.9314277212302492
113218482,6337,0.9067502584313168,false,113218482,6337,0.9067502584313168
113218482,767566,0.9919049392027829,false,113218482,767566,0.9919049392027829
113218482,728276,0.9928780206777429,false,113218482,728276,0.9928780206777429
113218482,345895,0.939956686938514,false,113218482,345895,0.939956686938514
113218482,168090,0.948218126655258,false,113218482,168090,0.948218126655258
