genes;condiciones
113219467,85452,54861,653082,11185;Metastatic1,Metastatic3,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic10
113219467,54897,54861,100506658,80736,222256,6337,9365,1152,3880,2627,116844,57186;Metastatic1,Metastatic2,Metastatic3,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic10
113219467,128218,84842,1580,440590,163479,284680,406903,105374373,419,10586,105375355,102724057,84867,65998,89,363,103504738,57524,146556,253982,6928,7473,762,2125,100423031,3780,388555,57526,4574;Metastatic1,Metastatic2,Metastatic4,Metastatic5,Metastatic6,Metastatic9,Metastatic10
113219467,84842,163479,6496,406903,419,10586,100506380,65998,89,363,103504738,100423031,3780,388555,57526,4574;Metastatic1,Metastatic2,Metastatic3,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic9,Metastatic10
113219467,1580,84842,163479,406903,419,10586,65998,89,363,103504738,100423031,3780,388555,57526,4574;Metastatic1,Metastatic2,Metastatic3,Metastatic4,Metastatic5,Metastatic6,Metastatic9,Metastatic10
113219467,1579,1999,5961,100129460,222256,83481,6337,3856,9365,3880,116844;Metastatic1,Metastatic2,Metastatic3,Metastatic4,Metastatic6,Metastatic7,Metastatic10
113219467,22996,54897,277,112268422,54861,51554,3248,153643,80736,647024,340267,285989,222256,595135,3983,745,7225,113218482,10129,9365,341676,1152,255189,55930,10595,999,2627,201456,116844,1556,57186,26226;Metastatic1,Metastatic2,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic10
113219467,440590,84842,163479,284680,6496,406903,105374373,419,10586,222166,100506380,102724057,84867,65998,89,363,103504738,57524,253982,6928,7473,100423031,3780,388555,57526,4574;Metastatic1,Metastatic2,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic9,Metastatic10
113219467,388633,84842,163479,692209,6496,406903,419,26797,222166,100506380,65998,89,363,103504738,100423031,3780,388555,57526,4574;Metastatic1,Metastatic2,Metastatic3,Metastatic4,Metastatic6,Metastatic7,Metastatic9,Metastatic10
113219467,9411,54861,64332,441151;Metastatic3,Metastatic4,Metastatic5,Metastatic6,Metastatic7,Metastatic9,Metastatic10
