Interaction,name,Pearson,selected,shared interaction,shared name,Weight
6751,340596,0.9676808673891115,false,6751,340596,0.9676808673891115
6751,1028,0.9530604358134938,false,6751,1028,0.9530604358134938
6751,57111,0.9016282937253076,false,6751,57111,0.9016282937253076
6751,255928,0.870106223779742,false,6751,255928,0.870106223779742
6751,56896,0.9826711477005285,false,6751,56896,0.9826711477005285
6751,1746,0.9909525646694325,false,6751,1746,0.9909525646694325
6751,57524,0.991210183749989,false,6751,57524,0.991210183749989
6751,7080,0.9945485247157246,false,6751,7080,0.9945485247157246
6751,4222,0.96523895238537,false,6751,4222,0.96523895238537
6751,57575,0.8193511903162063,false,6751,57575,0.8193511903162063
6751,9211,0.967014418756589,false,6751,9211,0.967014418756589
6751,8153,0.9850756748725096,false,6751,8153,0.9850756748725096
6751,1515,0.9739873325564286,false,6751,1515,0.9739873325564286
6751,3780,0.9439543267753437,false,6751,3780,0.9439543267753437
6751,105,0.995737179769681,false,6751,105,0.995737179769681
6751,100419743,0.9832259205694095,false,6751,100419743,0.9832259205694095
6751,1381,0.992694393154595,false,6751,1381,0.992694393154595
6751,6441,0.9535986347350954,false,6751,6441,0.9535986347350954
6751,5545,0.8671099005632736,false,6751,5545,0.8671099005632736
6751,441581,0.9880263231848092,false,6751,441581,0.9880263231848092
6751,6262,0.8836621336827578,false,6751,6262,0.8836621336827578
6751,3229,0.9501887162361292,false,6751,3229,0.9501887162361292
6751,7060,0.983957174215332,false,6751,7060,0.983957174215332
6751,4892,0.9023833891543906,false,6751,4892,0.9023833891543906
6751,57526,0.9038271000957007,false,6751,57526,0.9038271000957007
340596,1028,0.9593395463304898,false,340596,1028,0.9593395463304898
340596,57111,0.9020238907835842,false,340596,57111,0.9020238907835842
340596,255928,0.8624023608719892,false,340596,255928,0.8624023608719892
340596,56896,0.9677167551861227,false,340596,56896,0.9677167551861227
340596,1746,0.9714272303565804,false,340596,1746,0.9714272303565804
340596,57524,0.9734966144223908,false,340596,57524,0.9734966144223908
340596,7080,0.969968853570309,false,340596,7080,0.969968853570309
340596,4222,0.9358851749319056,false,340596,4222,0.9358851749319056
340596,57575,0.8502595643626177,false,340596,57575,0.8502595643626177
340596,9211,0.9294637560247382,false,340596,9211,0.9294637560247382
340596,8153,0.948479262515896,false,340596,8153,0.948479262515896
340596,1515,0.9538790424219997,false,340596,1515,0.9538790424219997
340596,3780,0.9227463611554698,false,340596,3780,0.9227463611554698
340596,105,0.9738671714158315,false,340596,105,0.9738671714158315
340596,100419743,0.9781172961194737,false,340596,100419743,0.9781172961194737
340596,1381,0.9659541758545802,false,340596,1381,0.9659541758545802
340596,6441,0.9421799319323088,false,340596,6441,0.9421799319323088
340596,5545,0.8396830943431168,false,340596,5545,0.8396830943431168
340596,441581,0.9584537964451898,false,340596,441581,0.9584537964451898
340596,6262,0.8453782403278832,false,340596,6262,0.8453782403278832
340596,3229,0.9745416007992108,false,340596,3229,0.9745416007992108
340596,7060,0.9754261548855873,false,340596,7060,0.9754261548855873
340596,4892,0.9120616744373977,false,340596,4892,0.9120616744373977
340596,57526,0.9061847950636844,false,340596,57526,0.9061847950636844
1028,57111,0.8909358337840679,false,1028,57111,0.8909358337840679
1028,255928,0.847572532012896,false,1028,255928,0.847572532012896
1028,56896,0.9754858999827453,false,1028,56896,0.9754858999827453
1028,1746,0.9588605830328706,false,1028,1746,0.9588605830328706
1028,57524,0.9532068334036333,false,1028,57524,0.9532068334036333
1028,7080,0.9605979819090728,false,1028,7080,0.9605979819090728
1028,4222,0.9577882232232373,false,1028,4222,0.9577882232232373
1028,57575,0.7696925439830703,false,1028,57575,0.7696925439830703
1028,9211,0.9335550270542803,false,1028,9211,0.9335550270542803
1028,8153,0.9355279606644523,false,1028,8153,0.9355279606644523
1028,1515,0.9621495836682988,false,1028,1515,0.9621495836682988
1028,3780,0.8952257067165388,false,1028,3780,0.8952257067165388
1028,105,0.9660586021206496,false,1028,105,0.9660586021206496
1028,100419743,0.9614196677950485,false,1028,100419743,0.9614196677950485
