attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor17	Tumor18	Tumor19	Tumor20	Tumor21	Tumor22	Tumor23	Tumor24	Tumor25	Tumor26	Tumor27	Tumor28	Tumor29	Tumor30	Tumor31	Tumor32	Tumor33	Tumor34	Tumor35	Tumor36	Tumor37	Tumor38	Tumor39	Tumor40	Tumor41	Tumor42	Tumor43	Tumor44
1552701_a_at	5.82492064330678	6.05235939599372	4.18448988814882	5.61599862772212	5.10386677595996	4.60963459664147	5.94749034815161	5.92444115789742	6.71203084160118	4.257590589279	7.69888156666124	4.7230325046658	5.19639298031559	6.95356198790915	6.66431404445888	5.57437277807988	6.87204514263001	4.60850229359293	6.57062245258297	5.13705514091155	4.2231861192541	5.67218053615307	6.37831178693517	7.0035321230348	4.3926365711638	4.94203880758787	6.42956200056184	7.56424707125941	6.67385770187861	8.60428282544725	4.39344285892354	6.79661366976147	7.62994323506493	6.17859614245263	6.178904996279	3.92464854379266	6.9136812878163	7.19809828487205	6.53612706033798	4.32472144101711	5.23875843364838	5.53071652131394	6.20795445787941	8.17075454698452
1552731_at	3.16670259795236	3.65553941603387	3.44486657342683	3.1540405813047	3.43510146587056	2.92370866338107	3.087820000647	3.49704365890351	3.39813623562905	3.12707941445573	3.1807223517048	3.54596464137312	3.09197422600455	3.17036194044256	3.38847665835647	3.19149830553093	3.14147070742202	3.26732065083144	3.09002031819719	2.97874709859888	3.0972632998777	3.008410530843	3.06505744302778	3.24422336652683	3.42413147578722	3.42108740490384	3.08581766406928	3.13654606961116	3.65677661946603	3.46999078646839	2.83917699077374	3.20193718730586	3.41513261821301	2.99986708924174	3.1853027983556	3.19149830553093	3.30606013023137	3.53231435028334	3.22261127857397	2.9792504418121	3.2384793761195	2.84712258752704	3.17967410083101	3.39914572173109
1552732_at	2.75606256810642	2.76978571549029	2.74370296744194	2.73622305378301	2.82807493611831	2.61318230685621	2.5656725579175	3.05579860425533	2.95542761153762	2.73942679909749	2.60272392466222	2.86519290800347	2.74028711584605	2.84822625517016	3.24290970115923	2.60294543846936	2.68055147418265	2.71972175866679	2.76790792969092	2.686710190687	2.7290848990428	3.07726675026099	2.79493234800003	2.97024698474179	2.79860773957649	3.56983251857294	2.73464049200985	3.21965186260476	3.26604075239184	2.63432355556909	2.51628803046992	3.04140053987893	2.74301909108282	2.71680392232631	2.55351761335765	2.85377962026102	2.75940971701332	2.89566632471683	2.74979671353018	2.63391072185973	2.9219455054424	2.48364320384261	2.59313193660203	2.79183943350274
1552791_a_at	2.78342409441659	2.83543620276059	2.7752008296892	2.72421650984284	2.9379916153686	2.81567145838852	2.56176135567019	2.57930581500098	2.97487701274907	2.83593275055902	2.69513832362789	2.96898571781877	2.79741941978877	2.79561636146503	3.52579271419293	2.70616279031308	3.70467799143416	2.86975550197799	2.82553802791105	2.90373001874043	2.85386897564425	3.12491139868126	2.89583120346164	2.80808774281612	2.73667251338581	3.87681213589506	2.73667251338581	3.11264363798947	2.86595699261236	2.78245921499706	2.63143183938165	2.80126357616661	2.6172117281521	2.79405862455072	3.05549788142006	2.7928616688722	2.80458145318462	3.06967826190375	3.50566678008837	3.94391005184706	2.81360322076409	2.63638225257215	2.68694147272137	2.62265354829608
1552863_a_at	5.60073807696733	6.72325890024305	5.52063163868179	5.72852719574807	5.58884418494709	5.82893259134308	5.70671326278335	5.88087789727422	5.72259274698221	5.5491686472648	5.7796430366944	6.34968425980545	5.94178090142304	5.46049322571327	5.85012386059741	5.90238803839319	5.9123577421274	5.41476078306753	5.64407991582866	5.65488770592239	5.3221406717417	5.65559003182164	5.67693379653301	5.8493018089437	5.75296055649042	5.96122011280087	5.44687841163163	5.94474663696178	5.36983778065676	5.4858987859247	5.85743205100331	5.78169464653237	6.14232983968858	5.525230254315	5.56089006018233	5.80274429153985	5.52127120290478	5.90432181891193	5.61275981408978	6.57506488040449	5.84455927343431	5.57832130875665	5.45513142690001	5.43345713641682
1553074_at	3.23722668733752	3.44446664580714	3.23421619573382	3.1988808481302	3.00168135493569	2.88571635161989	3.56573400075345	3.34690083260697	3.29788137423413	3.91829638843321	3.36659402822418	3.34725249259992	2.93532513646996	3.13522305998475	3.12108316458065	3.24336211161575	2.91315324170958	3.27702034876455	3.23819112953019	3.71910870837533	3.08036158306328	3.32928431505385	3.17525851908436	3.18368231402752	3.1815395842775	3.13975565009035	2.89704729449875	3.37263013515378	3.14512162149196	3.33893940590501	2.79461460857734	3.54575144768292	3.46911337693718	3.15149294548209	2.91813284082846	3.45174533786991	3.13046953303791	3.44034948040211	3.00823383644785	3.55424365403298	4.02281174120925	3.17804021237884	3.22986025322693	3.16040570187525
1553099_at	6.50079548691859	4.34771918812417	5.84765422736474	7.55079493037742	8.06334113963539	5.70660659401252	6.26800388000658	6.647735950233	7.21103946949504	6.71688328401288	6.84642010587365	7.2177169065921	6.63895753430667	6.47421084033559	6.99847196363699	6.28624343909308	5.94885434343208	7.5636155311108	6.84734272041375	6.31472154632618	8.08848749939647	6.07227930903469	6.56624608694485	6.37215371320551	5.92204857879523	5.72126406675115	7.24821442090958	5.91078816040144	7.66217939837888	5.289063433537	8.06099554669925	5.43851958884204	6.31789972878669	5.6822768519651	6.52950255161691	5.94699107450993	4.80013737274934	6.79750053152189	6.23201966905255	7.4864359264908	6.23284315832969	6.86509345186019	6.59829402667922	6.87484171439284
1553101_a_at	4.73087105743327	5.51443247168093	5.99522332190297	5.65972730348921	6.5288891051466	6.02149609824641	6.104980647191	6.06138458906981	6.09638298937809	5.7488694941931	6.70299810870399	5.06176896264732	5.78991123871195	6.2281274755427	5.96603561251918	5.97620293508572	6.58920253280897	6.10970388605504	5.71156844494113	6.50216719145937	5.96969918462185	6.11582225968916	6.1165422725563	7.07503033179715	5.58170231283376	6.49308300826277	6.34243532095257	6.02992477359093	6.43237115524142	6.64988219933439	7.12863144318817	5.73030123313097	5.96974515171931	5.92032741316161	5.59290616217586	6.98986079000496	5.92298865554983	4.86543310138415	6.4071230060323	6.80747117121192	7.35065260493455	6.19105454932619	6.74360992015288	5.88927260401037
1553102_a_at	3.18825146398578	3.43090261322761	3.5268507303333	4.05059429963735	3.18932213007107	3.57326273109146	3.38385017454867	3.32901722812697	3.12562530623999	3.27320720203278	3.02764508591657	3.02352326655819	3.4639132065734	3.53867644898887	3.18280216046964	3.43320023190731	3.40905860859654	3.44969415524351	3.95011419199232	2.86455247447123	2.82986599292157	3.46561494914989	3.26174688985581	2.96016327254556	3.32237299552361	3.62593448506402	2.96904179006628	3.19748598885667	3.18945551300216	5.82417769298706	3.19384459113937	3.84418767485396	3.71676886000295	3.31545586922596	2.8103606272921	2.97765782585162	3.54398258007284	3.26524866963306	3.10830242799994	3.0250752317486	3.384600551904	3.91519229148263	3.29820478819867	3.89176498171515
1553145_at	5.87456557709229	4.68513482135152	4.94853099471409	6.81710452822468	6.63931449937218	5.64711288611275	5.52245221073851	6.11638731938047	5.6594057335859	6.12700301105577	6.23264566627777	5.35540668932394	6.98157414778316	5.87248006546617	5.08201918866371	5.55313844185442	6.57388147767226	5.92692358360336	7.03893543959347	5.37026448116683	7.28729107456893	6.55049262225027	6.76445403514225	6.81684414839323	4.61285957791464	4.50530035442103	7.26739735622192	6.95372197985863	5.87595847463088	4.95285716240683	6.96658812997155	5.1488873367743	5.04999478089528	4.88450886295811	6.26480617468636	6.32282514378559	7.42577725477997	4.52690491546377	6.39858897552626	5.21635898869517	6.74524543144942	5.52424793781014	6.59281550079771	4.97340980166521
1553301_a_at	2.80741107398512	2.98832407580022	2.8489054829616	2.81894222353302	3.04007976602308	3.14536566451293	2.87397495741921	2.91829781979628	2.8948929137436	3.10306337583959	2.96758428189597	2.99341929516615	3.11096117319838	2.91029458546216	3.07201106791031	2.96509634256134	3.18660352287463	2.8409851164108	2.91521420085388	2.83072506412158	3.24339891364521	3.29922776561304	3.22205188613446	3.14875856407494	2.96226663519618	3.00601903803079	2.86701947852517	3.05210316117452	2.99538201475686	3.35846700516988	2.98071526472638	3.39630876569083	3.07819804132993	2.88788061812623	2.96359712226257	3.20923634741833	3.02150116847021	3.35420370591386	3.01324335548324	2.86379621901841	3.11336516693261	2.88551513090745	2.87920112561212	2.86715761725459
1553349_at	7.90722977741865	6.23698356669566	7.95766287221495	7.91792200441055	7.11253442178122	7.33956964015303	7.82630325156759	7.41343523881524	5.47299758793784	7.41313225124698	6.46402080090051	6.37219385796422	6.94582777007575	7.21418667568184	6.37415995121451	7.09034402705849	6.03888511251945	7.74954576018287	7.26946269488026	6.62776474595647	7.54850872164536	6.73612592330238	7.57391075711089	7.27784350460737	6.70873980182934	7.17183545097932	6.75042019223148	6.13597908906596	7.96150102609109	6.12838528506877	6.42411105198598	5.94048723150646	6.3871701722647	6.47715366864052	6.95940754490297	6.44956169735349	6.55913584205638	6.91171892120472	6.76637345144463	6.55392294918001	6.1434197909448	6.8173252059416	6.87917988508605	7.2174345750894
1553366_s_at	5.147915116796	6.21599027282537	5.31237607119079	5.40443426561739	5.39820958296726	5.63193271334598	5.50684169795448	5.56540214198653	5.49172938671967	4.77323043753166	5.17711572461664	5.65330271566035	5.37041974841894	5.44683135549048	7.09761378413693	5.49398703815032	5.34490915804239	5.38294774972951	5.04043363247245	5.20412358779283	5.34028436595795	6.58883019865359	5.3557430492391	5.61325381404846	5.4723289420307	6.39874825301885	5.31941820978268	5.75639490929581	6.02892748598255	4.69093479370169	5.38216685565559	5.64757225188971	4.96136342413338	5.25532340207555	5.27760449325033	5.75823308894337	5.33771310591031	5.61045619790644	5.53330456927231	5.69615497599791	4.9854844195657	5.02373033810815	5.48654386691366	5.1312875491182
1553394_a_at	3.35499458152034	5.34998644179589	10.3277976419499	8.73063641445703	6.9382105155576	5.22323844593884	3.58501003591557	8.54710308219935	6.21773279277215	6.33904098489152	8.79953500453725	8.17724070027329	8.7908618213576	3.52893357729582	3.34897965446293	8.1295248370169	8.50764134969824	4.07269673738189	8.08557479204036	7.47037719013599	3.88011258730439	7.00322549515075	4.10175374422838	8.6259011627815	3.10160190347143	3.67850428894844	5.46138060459413	9.590330380539	8.86713075110958	7.71438101177929	9.40359872344531	4.81729826910707	3.80188660569941	3.71299618523204	3.0869081603922	9.27437096281404	8.12060266690114	8.67769359226579	7.8116798230995	3.36406472833786	9.75224339070702	7.42503809880246	4.57826051373978	3.43339226926474
1553415_at	2.97794224721182	3.09700813157143	2.88527316990392	6.37408214704156	9.64669259727117	3.10787403508911	4.20551942507199	4.39464970308746	3.15516123888074	9.12892920999822	8.90445630893782	3.50739176223257	3.88262473330875	8.31891669742498	2.93784022439069	3.51454022531144	9.80090316558166	9.08276484024156	8.07750926702118	3.22483681470701	10.3265807114097	7.77597050659969	8.91488847001124	9.2090900636692	3.02695187693897	2.96412215637982	7.41124675763823	7.25667294998127	3.10350649778505	3.17803785938302	3.39816678242272	6.51234405552557	3.42720956860287	3.14737541600245	8.18080221696023	5.7583598583118	3.45833031430206	4.41039119259056	2.91851063783015	8.75592151316748	3.14020459216224	2.63042171681326	3.14606558545449	3.38658797550651
1553422_s_at	3.66994292425597	4.98515013459721	5.35121896532403	4.32191279611135	4.36402899803119	8.66401365547335	4.10771092077908	5.01174413325468	6.57208335053222	3.48995071093745	4.12677255677747	4.70873679092133	4.3709688562471	4.49160500585775	6.07548768822021	4.24161012612556	4.18708715908492	4.65871751729079	3.60706661154788	4.5313396965453	4.54501523532931	5.9443551074799	4.17668086069021	4.65417510668269	4.78715885827095	6.01401248770065	4.36669095169525	4.49941652561455	4.38563455659092	4.0602241700377	4.50308412769514	4.24828196622288	3.05817287753192	4.67443556816202	3.77166207463102	4.4792161861574	4.0586300505812	4.3708247828092	4.42535915375616	4.45250988344378	4.06004101685991	4.29094806223762	4.16919698216236	5.46180157602726
1553433_at	2.75856174286572	6.54626341685363	8.25192067884262	11.4859102547347	9.61238630584318	3.33687143969945	8.52526675657035	8.72954810602388	6.70248581649361	8.32046914963921	8.94779328913946	7.37542960417196	6.28748735370823	6.47456618851125	6.49131084640472	8.87513094332719	8.83800562640224	7.7976922534988	8.76621209080032	8.42946523588197	9.50474514388617	7.19953399435214	8.73840312526518	8.06677215558987	5.43112399974146	5.99879581492679	9.66629062500223	9.84828538145267	8.82721346079922	7.27576668136125	7.01834955681399	5.19093115424215	6.03063896255328	5.0113126438687	3.08291753984885	3.59177649955697	8.31287139940489	7.7752161835805	8.10000012892663	9.87833297680885	6.09496936198602	8.85087344774553	7.83447506997723	5.43696304941651
1553693_s_at	7.47422227279421	6.29180406626738	6.79658223198628	8.86543620427211	7.27770235015462	7.48563457597438	7.96566042560967	8.21832225832002	6.09816101330911	6.99811094489659	7.73574028344672	7.69797654714423	8.48634181778158	8.1263006093972	7.23100951868682	8.03959352155959	8.1509450091148	7.00857062659373	8.14019349137049	7.03352656522382	8.20007516708825	8.30883598948757	8.12424414983333	7.87925775946957	6.75733393502767	5.8463591139764	7.71521571454135	7.90724858561483	8.13637783774333	6.40620756620463	7.5602906830285	6.63500959579678	7.05912441789501	6.98128309974589	8.07444973424818	7.43521430752265	8.35335712979871	5.90382156062064	7.5838858694337	7.61181538731655	7.57016991350371	7.46467890479104	7.64556221918011	6.33470362139104
1553703_at	8.80671125040284	7.43178287403995	9.14007325065882	9.27562956804697	8.60310536787512	8.73697144832993	8.74938164114094	8.36175676410572	7.24738986002979	7.92394504448016	8.58964055139847	7.56243501714171	8.88456422517084	8.59792556136504	8.37339056258479	8.49281755283766	8.54351856819811	8.07765736656154	8.61823051712548	8.06869734408458	8.0964518793486	9.16626029989007	8.52256874937617	8.50868878852605	8.11592271759844	8.90252000578787	8.74171135046908	8.08448518204986	8.28967913237954	8.53414452932562	8.28376545785028	7.79355277911706	8.08733829465018	8.09093455965246	7.67351581672201	8.89673267480481	8.64403168298411	8.13851484083563	7.9511876803837	8.32688286715209	8.57191045942912	8.37399177396797	7.68380632617125	8.06111793073078
1553704_x_at	8.49410485228275	7.51270397635938	8.97485753857693	9.13000947885511	8.29787480571207	8.32675677743668	8.54191066888194	8.12363428119604	7.26039577780755	7.24148787984544	8.38647622865748	7.4431321566436	8.54538703902848	8.24403474011657	8.01325403899585	8.23253107888059	8.2350192977441	7.68439780583546	8.22952100420636	7.77923003085732	7.85876292110781	8.98714082987368	8.31173706504567	8.43304298149008	7.79440989566593	8.57617446164466	8.33367266243766	7.77449320650061	8.02881278077625	8.23196345087608	8.06155417668351	7.59396647012916	7.67271918923995	7.81275928081228	7.39237029261746	8.66722861595214	8.25192594107685	8.08102665093334	7.6288952744941	8.12377267838858	8.15464848107026	8.15560143770199	7.31133726879686	7.65906197598582
1553720_a_at	5.41751745722566	8.57047128372735	8.42365658430729	10.9772823924415	9.16279644330201	5.77028303413695	8.69001148089623	9.65289535801394	8.76740735455635	8.01768787510716	10.4700103659603	9.33532027922608	9.5250201572606	9.41950940368082	9.36116297821437	9.58605329268424	10.0254739823539	9.58269361283176	9.4831649062895	8.60502924070437	9.47511532374961	9.78275987313121	9.68311861425906	10.4826253788608	9.053593126575	6.73050598189288	8.7957329407834	10.3817629403125	10.2420426669823	8.31325303501039	10.2700685267908	9.02351601409296	8.42795329773772	7.30142873408282	9.69682023831609	10.3025902925002	10.0965870789415	8.14031854365173	9.69470988029354	10.9910372032115	10.7908420023601	9.80515139563494	9.43963039400203	8.6709550618077
1553873_at	2.88725843988959	3.10033823329543	2.84956348130177	2.57738808643768	2.9449768461589	3.02947777283199	2.75259007690919	2.82928650836361	2.9068058824371	2.85577078139095	3.01604111836562	3.53849018402292	2.81497101959787	2.78137025086562	3.08605829477839	2.9018278406099	2.89236567028767	2.92654528925247	3.13294232693843	2.89804599696314	2.85886276306744	3.64770564523773	2.78876229721216	2.70824687483596	3.57678810550285	3.35423490739955	2.89697729746152	3.13387896824207	2.83928677243602	2.78003770895461	2.84718640778325	2.67668235091303	2.94961035112054	2.99038587235865	2.76127934170976	2.7392471210656	2.8795929759078	2.9068058824371	2.60726499608331	2.88484232294272	2.74811428402095	2.85759560620217	2.5712528462943	2.73476230744085
1553878_at	2.60726499608331	7.91136609019997	4.6650524378386	7.41969852924115	5.14946848573557	3.39082059287788	4.26757316458982	3.85837117136323	4.40410369872302	4.63044203365597	6.96385202824748	6.68572054616382	7.27899090771212	5.19170630619411	4.46558460098935	5.0485282354959	7.30623977898241	3.4649938952858	5.35221804633762	4.46688618921796	5.13983553522276	4.83529129802656	5.57757248311523	7.44212556144807	4.02372197344943	4.17899119699931	4.58105249749651	6.2726865970037	4.49908276948056	4.49817279345135	5.79652060132161	3.9018661292461	6.33238823463323	3.46547002466891	5.49742827729625	6.39598075116916	7.59223556926559	5.96002432081234	6.82395769522632	6.50589797814335	5.39047444206666	5.07937546775364	4.16532011392715	2.87232020120782
1553954_at	7.66480280084983	4.69971868023725	6.60429018839003	5.76446949009792	6.43957360713812	5.94654194624156	5.8553890902613	6.32061768767576	7.17560167772841	5.52401547753172	5.94903957094579	5.00187524802997	6.33645314270936	7.02986893059766	6.68828147803818	5.94047642353555	6.66489090222322	5.8567351307556	5.77543224842133	6.52143307510555	7.09374461913143	6.16954073551271	6.1226286742255	5.64090661071016	6.04862945257151	5.79057420764896	6.53398936064281	6.70520458586858	6.67652753944397	6.13748879973836	6.0696779324316	6.14722210514888	5.61713644300664	6.6338532054423	6.37766432253095	5.75736431106403	6.99846564398617	5.90432181891193	5.81629917721164	6.20891766979697	6.20559792164162	6.89113155323823	6.73136680356839	7.23780799938815
1553955_at	6.3765100732151	5.48059198085432	6.57466143205375	8.63467594885963	7.63738160776897	6.41004848748834	7.02100657996585	7.37545795574992	6.29409274559264	6.53233398103771	8.05065839580265	7.23156306857634	8.01266756988516	7.2725794828857	6.05553131386294	6.75198215913399	7.89514783182069	6.27506027079796	7.11707123251284	6.82679797482821	7.48846142153559	5.80037446685233	7.42547340334777	7.03808374287953	4.95792036772198	6.10060365026673	7.34729758619253	7.37924766939696	7.55004809962359	6.87356868820471	6.25997010327399	6.65791153295799	6.32683604865708	6.82355974068336	6.82042874670066	7.38044843062676	6.29362026724129	4.77676181698585	7.34718881491056	7.10859348827429	8.12233332705905	7.55108808782837	7.44621076328475	7.36364367402164
1553959_a_at	7.54118473947901	6.38969517991719	8.44531768639778	8.23171604804305	8.19870348838841	7.25928883600838	8.00462732610428	8.37364694670985	7.88246739712336	7.84858460339503	8.267365805541	7.56528011958931	8.22450418852023	8.42751572122875	8.46517791841477	7.59148250574527	7.8634228456927	7.95368278351404	7.78949339086758	8.3922406317731	8.8268694140774	7.42010658841802	7.91717903472749	8.43861260457538	8.29820799987768	7.69325561677775	8.05631921003497	8.42865050166546	8.29418855807594	7.77577857884979	8.88359475694197	7.5861033659047	7.37735775824057	7.63779538847246	8.05477754874269	7.20952107867587	8.41302846238786	7.26741827182166	8.38167933484539	8.41155638300276	8.47067035747265	8.44546494871997	8.44272452991812	8.4182251217313
1553979_at	9.29644656598663	7.45826737109874	9.71402060514208	9.51315377465413	8.10370949659501	8.53147710175726	7.87908196428422	8.53176592555866	8.6618208936045	8.43126888500906	9.26679433361227	8.56880618483348	8.73738240448192	8.70864651903505	8.84408005872056	8.00000035361534	8.44713259988107	8.38571681848221	8.71264484813059	9.05203808344518	8.81283329348025	8.55399242005359	8.39017038163988	8.91046171317387	9.10498315029309	8.89545132852951	8.87947245248531	8.17410418894602	8.83974971878806	7.61442247459076	8.88436082902673	7.87997662506396	8.01885363789283	8.0706526176931	8.89247445603194	8.06831452022425	7.89836064630702	8.69932759195097	8.74214050053394	9.21225243545588	8.69646013345113	8.37720892734341	8.44252975656513	8.26625586552018
