80328
11001
2250
349408
107984851
10874
389336
176
84561
891
3229
79733
284958
105376041
100505994
647309
647946
995
101927354
387895
646024
115019
55240
102467080
112268460
554202
55771
105374986
26289
105372950
731220
3053
115701
50852
102723834
24137
4825
105377508
55655
150468
