89858
8345
3502
89886
64843
245972
101927750
1301
101928173
4321
63898
284266
55423
101060400
6534
995
28946
105375894
83648
105375077
27299
91828
11004
29851
103689845
1573
6362
105377123
3512
107985492
105373557
5133
105372950
105377404
80329
105378523
148645
10537
28809
105376878
1062
100192378
55635
10437
9787
