genes;condiciones
27237,374946,23566,56896,9076,253650,2625,100506411,9212;Tumor1,Tumor2,Tumor4,Tumor6,Tumor7,Tumor8,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,3352;Tumor1,Tumor2,Tumor3,Tumor4,Tumor5,Tumor6,Tumor9,Tumor10,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,55057,100506411;Tumor1,Tumor2,Tumor3,Tumor5,Tumor6,Tumor7,Tumor8,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,991,4751,1063,899,5347,9212,22974,51512,24137;Tumor1,Tumor2,Tumor4,Tumor5,Tumor7,Tumor8,Tumor10,Tumor12,Tumor13,Tumor14,Tumor16,Tumor18
27237,2301,374946,23566,3664,6664,56896,9076,253650,2625,100506411,9212,10481;Tumor1,Tumor2,Tumor4,Tumor6,Tumor7,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,5865,374946,23566,9076,253650,2625,100506411,11001,9212;Tumor1,Tumor2,Tumor4,Tumor6,Tumor8,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,51361,55765,6664,9378,1745,101927687,3670,285987,283078,8549,6495,100506411,107985017,54478,10481,10642,105371927,80714,111216286,23532;Tumor1,Tumor2,Tumor6,Tumor7,Tumor8,Tumor9,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,100996301,2625,9212,106481742;Tumor1,Tumor2,Tumor4,Tumor5,Tumor7,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,26289,105371664,115019,105373557,56203,100505994,245972,2348,100292680,284266,3783,4318,109729184;Tumor1,Tumor2,Tumor4,Tumor6,Tumor7,Tumor9,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,23566,9076,253650,2625,100506411,9212;Tumor1,Tumor2,Tumor4,Tumor5,Tumor6,Tumor7,Tumor8,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,6273,81607,55765,115019,3914,286676,9076,345079,100505994,23286,168002,285987,1750,1749,2348,6768,112802,8549,10942,8529,54854,25818,5653,5650,54101,64699;Tumor1,Tumor2,Tumor3,Tumor6,Tumor7,Tumor9,Tumor11,Tumor12,Tumor13,Tumor14,Tumor16,Tumor18
27237,89886,6664,101928173,105373557,102467080,6534,23286,83648,5265,10595,10437;Tumor1,Tumor2,Tumor4,Tumor5,Tumor6,Tumor9,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor18
27237,81607,345079,23286,2348,6768;Tumor1,Tumor2,Tumor3,Tumor4,Tumor6,Tumor7,Tumor8,Tumor9,Tumor11,Tumor12,Tumor13,Tumor14,Tumor16,Tumor18
