Interaction,name,Pearson,selected,shared interaction,shared name,Weight
11130,728833,0.8235227847622236,false,11130,728833,0.8235227847622236
11130,22974,0.7519795412835363,false,11130,22974,0.7519795412835363
11130,145873,0.85098917371802,false,11130,145873,0.85098917371802
11130,1301,0.8731723915422964,false,11130,1301,0.8731723915422964
11130,983,0.9403858490002706,false,11130,983,0.9403858490002706
11130,55872,0.8511365803256492,false,11130,55872,0.8511365803256492
11130,79801,0.8572803097095621,false,11130,79801,0.8572803097095621
11130,144455,0.9025090043813236,false,11130,144455,0.9025090043813236
11130,9700,0.9304470124630083,false,11130,9700,0.9304470124630083
11130,891,0.8373315915668907,false,11130,891,0.8373315915668907
11130,63967,0.7617940178452657,false,11130,63967,0.7617940178452657
11130,151760,0.8817811999022371,false,11130,151760,0.8817811999022371
11130,157313,0.8926007262147145,false,11130,157313,0.8926007262147145
11130,2305,0.8285786144229434,false,11130,2305,0.8285786144229434
11130,105374166,0.8896933104236655,false,11130,105374166,0.8896933104236655
11130,105371275,0.9302897241075364,false,11130,105371275,0.9302897241075364
11130,101927354,0.8127082623204679,false,11130,101927354,0.8127082623204679
11130,105370924,0.8245541337084998,false,11130,105370924,0.8245541337084998
11130,1630,0.8384756435165104,false,11130,1630,0.8384756435165104
11130,56300,0.943128868539949,false,11130,56300,0.943128868539949
11130,51802,0.8487518402606868,false,11130,51802,0.8487518402606868
11130,51512,0.885506980849843,false,11130,51512,0.885506980849843
11130,11004,0.9279452916858597,false,11130,11004,0.9279452916858597
11130,220134,0.7580425524511069,false,11130,220134,0.7580425524511069
11130,4288,0.834489253390189,false,11130,4288,0.834489253390189
11130,1573,0.8126219977325924,false,11130,1573,0.8126219977325924
11130,64151,0.7698941299713713,false,11130,64151,0.7698941299713713
11130,7477,0.8617408164376149,false,11130,7477,0.8617408164376149
11130,221150,0.9054393885337162,false,11130,221150,0.9054393885337162
11130,9388,0.8653305829435337,false,11130,9388,0.8653305829435337
11130,55143,0.8446600474538696,false,11130,55143,0.8446600474538696
11130,701,0.7812369476294811,false,11130,701,0.7812369476294811
11130,991,0.7652143497433406,false,11130,991,0.7652143497433406
11130,653820,0.9134287258255697,false,11130,653820,0.9134287258255697
11130,83540,0.8570258871819293,false,11130,83540,0.8570258871819293
11130,105378523,0.8678874623988495,false,11130,105378523,0.8678874623988495
11130,105376878,0.8241117717839652,false,11130,105376878,0.8241117717839652
11130,157570,0.8895838909839338,false,11130,157570,0.8895838909839338
11130,55635,0.8857968433934069,false,11130,55635,0.8857968433934069
11130,2019,0.7684587516052813,false,11130,2019,0.7684587516052813
11130,150468,0.8092642742255052,false,11130,150468,0.8092642742255052
11130,55247,0.9191140116418033,false,11130,55247,0.9191140116418033
100126311,28755,0.8398162374832124,false,100126311,28755,0.8398162374832124
100126311,101928173,0.758108621607138,false,100126311,101928173,0.758108621607138
100126311,84419,0.9887238348683581,false,100126311,84419,0.9887238348683581
100126311,4321,0.9354430659115435,false,100126311,4321,0.9354430659115435
100126311,100533990,0.9478261432836582,false,100126311,100533990,0.9478261432836582
100126311,83648,0.8884673100379419,false,100126311,83648,0.8884673100379419
100126311,107986951,0.9495014725034955,false,100126311,107986951,0.9495014725034955
100126311,344,0.9469608787190722,false,100126311,344,0.9469608787190722
100126311,134285,0.8083341261630164,false,100126311,134285,0.8083341261630164
100126311,10437,0.9636440685230004,false,100126311,10437,0.9636440685230004
100126311,101927686,0.7836330615629228,false,100126311,101927686,0.7836330615629228
728833,22974,0.8554827878241846,false,728833,22974,0.8554827878241846
728833,983,0.8711856106589393,false,728833,983,0.8711856106589393
728833,55872,0.8475847780958271,false,728833,55872,0.8475847780958271
728833,79801,0.8362310892458973,false,728833,79801,0.8362310892458973
728833,144455,0.844195131241681,false,728833,144455,0.844195131241681
728833,7153,0.8961333976034617,false,728833,7153,0.8961333976034617
728833,9700,0.791522784897861,false,728833,9700,0.791522784897861
728833,891,0.9099784696135609,false,728833,891,0.9099784696135609
728833,1063,0.8079961181319857,false,728833,1063,0.8079961181319857
728833,63967,0.903008964660547,false,728833,63967,0.903008964660547
728833,9096,0.8067474623679778,false,728833,9096,0.8067474623679778
728833,259266,0.811040162534811,false,728833,259266,0.811040162534811
728833,157313,0.878148892923645,false,728833,157313,0.878148892923645
728833,10460,0.8496985145522731,false,728833,10460,0.8496985145522731
728833,2305,0.8712717108372715,false,728833,2305,0.8712717108372715
728833,128239,0.8593605070832268,false,728833,128239,0.8593605070832268
728833,284403,0.7987723445980295,false,728833,284403,0.7987723445980295
728833,9928,0.9084784162540409,false,728833,9928,0.9084784162540409
728833,56300,0.7668377489299608,false,728833,56300,0.7668377489299608
728833,51512,0.8941447886383896,false,728833,51512,0.8941447886383896
728833,11004,0.7721633436376462,false,728833,11004,0.7721633436376462
728833,220134,0.8410117183506238,false,728833,220134,0.8410117183506238
728833,4288,0.7893113136178292,false,728833,4288,0.7893113136178292
728833,112268460,0.8300533082296542,false,728833,112268460,0.8300533082296542
728833,9055,0.9161528069341063,false,728833,9055,0.9161528069341063
728833,64151,0.9667807898214454,false,728833,64151,0.9667807898214454
728833,221150,0.9095913233934472,false,728833,221150,0.9095913233934472
728833,55143,0.9117764492613016,false,728833,55143,0.9117764492613016
728833,701,0.9775055288042077,false,728833,701,0.9775055288042077
728833,10721,0.8858553059303218,false,728833,10721,0.8858553059303218
728833,991,0.81898005789636,false,728833,991,0.81898005789636
728833,9355,0.837576751461407,false,728833,9355,0.837576751461407
728833,653820,0.9473874959482689,false,728833,653820,0.9473874959482689
728833,83540,0.8972944067267733,false,728833,83540,0.8972944067267733
728833,899,0.8282656619215832,false,728833,899,0.8282656619215832
728833,157570,0.8470553881632753,false,728833,157570,0.8470553881632753
728833,55635,0.8701969275559629,false,728833,55635,0.8701969275559629
728833,10615,0.7523716100676296,false,728833,10615,0.7523716100676296
728833,150468,0.8547363849062277,false,728833,150468,0.8547363849062277
728833,55247,0.9029587957635451,false,728833,55247,0.9029587957635451
28755,101928173,0.7819021364475683,false,28755,101928173,0.7819021364475683
28755,84419,0.8173862643247832,false,28755,84419,0.8173862643247832
28755,4321,0.8521037426992871,false,28755,4321,0.8521037426992871
28755,100533990,0.7563475917798624,false,28755,100533990,0.7563475917798624
28755,83648,0.8080031628583111,false,28755,83648,0.8080031628583111
28755,107986951,0.8304315902423615,false,28755,107986951,0.8304315902423615
28755,50615,0.794168165226918,false,28755,50615,0.794168165226918
28755,23562,0.7557345786512952,false,28755,23562,0.7557345786512952
28755,344,0.7506487231038692,false,28755,344,0.7506487231038692
28755,134285,0.7734883254710933,false,28755,134285,0.7734883254710933
28755,10437,0.8673786337777254,false,28755,10437,0.8673786337777254
22974,55872,0.8502711111493766,false,22974,55872,0.8502711111493766
22974,79801,0.9083330259949282,false,22974,79801,0.9083330259949282
22974,7153,0.8932955558807929,false,22974,7153,0.8932955558807929
22974,9700,0.8440488271069534,false,22974,9700,0.8440488271069534
22974,891,0.8867488544485147,false,22974,891,0.8867488544485147
22974,1063,0.9304607782801705,false,22974,1063,0.9304607782801705
22974,63967,0.8907649778763509,false,22974,63967,0.8907649778763509
22974,9096,0.8789407404739064,false,22974,9096,0.8789407404739064
22974,259266,0.8503207087786483,false,22974,259266,0.8503207087786483
22974,157313,0.8634819768289632,false,22974,157313,0.8634819768289632
22974,10460,0.8570182734444256,false,22974,10460,0.8570182734444256
22974,2305,0.8314459690051662,false,22974,2305,0.8314459690051662
22974,128239,0.9454127417096099,false,22974,128239,0.9454127417096099
22974,284403,0.8364426639311917,false,22974,284403,0.8364426639311917
22974,9928,0.8219687888215123,false,22974,9928,0.8219687888215123
22974,56300,0.7810576515271297,false,22974,56300,0.7810576515271297
22974,51512,0.9646954912792244,false,22974,51512,0.9646954912792244
22974,220134,0.9115250835470889,false,22974,220134,0.9115250835470889
22974,4288,0.8413434793411402,false,22974,4288,0.8413434793411402
22974,112268460,0.8268958087526297,false,22974,112268460,0.8268958087526297
22974,9055,0.8060182716958654,false,22974,9055,0.8060182716958654
22974,64151,0.9154517786537324,false,22974,64151,0.9154517786537324
22974,221150,0.8045127746642219,false,22974,221150,0.8045127746642219
22974,55143,0.973822004882902,false,22974,55143,0.973822004882902
22974,701,0.8620608080806754,false,22974,701,0.8620608080806754
22974,10721,0.8160665701336061,false,22974,10721,0.8160665701336061
22974,991,0.9622774570778904,false,22974,991,0.9622774570778904
22974,9355,0.8639874577582548,false,22974,9355,0.8639874577582548
22974,653820,0.7541898437641325,false,22974,653820,0.7541898437641325
22974,83540,0.9008797793463343,false,22974,83540,0.9008797793463343
22974,899,0.9006397952030218,false,22974,899,0.9006397952030218
22974,157570,0.9198818894905388,false,22974,157570,0.9198818894905388
22974,55635,0.8735679349786567,false,22974,55635,0.8735679349786567
22974,10615,0.838245920650608,false,22974,10615,0.838245920650608
22974,150468,0.9495408743883612,false,22974,150468,0.9495408743883612
22974,55247,0.8745804333880194,false,22974,55247,0.8745804333880194
145873,1301,0.8003511078939071,false,145873,1301,0.8003511078939071
145873,983,0.8825041063711313,false,145873,983,0.8825041063711313
145873,55872,0.7695836696650398,false,145873,55872,0.7695836696650398
145873,144455,0.8737149686362518,false,145873,144455,0.8737149686362518
145873,151760,0.9079014670274576,false,145873,151760,0.9079014670274576
145873,105374166,0.9044031002191597,false,145873,105374166,0.9044031002191597
145873,105371275,0.8108854120728954,false,145873,105371275,0.8108854120728954
145873,101927354,0.8859383721934287,false,145873,101927354,0.8859383721934287
145873,105370924,0.8778466475241732,false,145873,105370924,0.8778466475241732
145873,1630,0.8635670091034751,false,145873,1630,0.8635670091034751
145873,51802,0.902865276154696,false,145873,51802,0.902865276154696
145873,11004,0.8248434746327851,false,145873,11004,0.8248434746327851
145873,1573,0.8807003440529618,false,145873,1573,0.8807003440529618
145873,7477,0.9123343723260693,false,145873,7477,0.9123343723260693
145873,221150,0.8326032982770216,false,145873,221150,0.8326032982770216
145873,9388,0.9144416654434647,false,145873,9388,0.9144416654434647
145873,653820,0.7926675946930978,false,145873,653820,0.7926675946930978
145873,105378523,0.9414141885706214,false,145873,105378523,0.9414141885706214
145873,105376878,0.8876299765451792,false,145873,105376878,0.8876299765451792
145873,55635,0.8020550864765182,false,145873,55635,0.8020550864765182
145873,2019,0.7982804710912179,false,145873,2019,0.7982804710912179
145873,55247,0.7634871336596583,false,145873,55247,0.7634871336596583
1301,983,0.7958736536982527,false,1301,983,0.7958736536982527
1301,144455,0.830814040772463,false,1301,144455,0.830814040772463
1301,9700,0.7654020885801094,false,1301,9700,0.7654020885801094
1301,151760,0.9524091545126108,false,1301,151760,0.9524091545126108
1301,105374166,0.9500730935344133,false,1301,105374166,0.9500730935344133
1301,105371275,0.9746105845615431,false,1301,105371275,0.9746105845615431
1301,101927354,0.91144235805379,false,1301,101927354,0.91144235805379
1301,105370924,0.9091778302773976,false,1301,105370924,0.9091778302773976
1301,1630,0.9684271028129454,false,1301,1630,0.9684271028129454
1301,56300,0.8054976680691291,false,1301,56300,0.8054976680691291
1301,51802,0.8888140759212365,false,1301,51802,0.8888140759212365
1301,11004,0.8306884789708265,false,1301,11004,0.8306884789708265
1301,1573,0.9165689361570176,false,1301,1573,0.9165689361570176
1301,7477,0.935930483686697,false,1301,7477,0.935930483686697
1301,9388,0.8656510845755438,false,1301,9388,0.8656510845755438
1301,105378523,0.8628398788316397,false,1301,105378523,0.8628398788316397
1301,105376878,0.8452683917349566,false,1301,105376878,0.8452683917349566
1301,2019,0.7884515713435364,false,1301,2019,0.7884515713435364
983,55872,0.8523856826423492,false,983,55872,0.8523856826423492
983,79801,0.8043561238910202,false,983,79801,0.8043561238910202
983,144455,0.9378374829834744,false,983,144455,0.9378374829834744
983,9700,0.8073664527834588,false,983,9700,0.8073664527834588
983,891,0.8315934184110957,false,983,891,0.8315934184110957
983,63967,0.8030479916542391,false,983,63967,0.8030479916542391
983,151760,0.8172497670361284,false,983,151760,0.8172497670361284
983,157313,0.9017669401245324,false,983,157313,0.9017669401245324
983,2305,0.8051629358021808,false,983,2305,0.8051629358021808
983,105374166,0.8506977990721811,false,983,105374166,0.8506977990721811
983,105371275,0.8296936165847965,false,983,105371275,0.8296936165847965
983,101927354,0.7651180143232142,false,983,101927354,0.7651180143232142
983,105370924,0.798681466761844,false,983,105370924,0.798681466761844
983,1630,0.7618131132277531,false,983,1630,0.7618131132277531
983,9928,0.8359177890205018,false,983,9928,0.8359177890205018
983,56300,0.800830604731483,false,983,56300,0.800830604731483
983,51802,0.8027757581371331,false,983,51802,0.8027757581371331
983,51512,0.8323881078983328,false,983,51512,0.8323881078983328
983,11004,0.9243837022447075,false,983,11004,0.9243837022447075
983,220134,0.7861289913518801,false,983,220134,0.7861289913518801
983,4288,0.8088223061009223,false,983,4288,0.8088223061009223
983,1573,0.7944921699822075,false,983,1573,0.7944921699822075
983,9055,0.7917794031269184,false,983,9055,0.7917794031269184
983,64151,0.8289331314894242,false,983,64151,0.8289331314894242
983,7477,0.7987342225706776,false,983,7477,0.7987342225706776
983,221150,0.9416389029187585,false,983,221150,0.9416389029187585
983,9388,0.8463191160442134,false,983,9388,0.8463191160442134
983,55143,0.8084206674468253,false,983,55143,0.8084206674468253
983,701,0.8299655531089317,false,983,701,0.8299655531089317
983,653820,0.9612057410973089,false,983,653820,0.9612057410973089
983,83540,0.8663860986454553,false,983,83540,0.8663860986454553
983,105378523,0.8723072759111185,false,983,105378523,0.8723072759111185
983,105376878,0.8593190604491836,false,983,105376878,0.8593190604491836
983,157570,0.8550410658920156,false,983,157570,0.8550410658920156
983,55635,0.9067712599836486,false,983,55635,0.9067712599836486
983,2019,0.866514290193271,false,983,2019,0.866514290193271
983,150468,0.7861312509901481,false,983,150468,0.7861312509901481
983,55247,0.9081288783809911,false,983,55247,0.9081288783809911
101928173,4321,0.8012432768220882,false,101928173,4321,0.8012432768220882
101928173,6534,0.8906409392179266,false,101928173,6534,0.8906409392179266
101928173,83648,0.8057136279126503,false,101928173,83648,0.8057136279126503
101928173,107986951,0.8123831248404578,false,101928173,107986951,0.8123831248404578
101928173,50615,0.9715717325533031,false,101928173,50615,0.9715717325533031
101928173,23562,0.9588214433480883,false,101928173,23562,0.9588214433480883
101928173,134285,0.8008132965649142,false,101928173,134285,0.8008132965649142
101928173,10437,0.7913530062054533,false,101928173,10437,0.7913530062054533
101928173,101927686,0.902012175722124,false,101928173,101927686,0.902012175722124
55872,79801,0.9130269081000351,false,55872,79801,0.9130269081000351
55872,144455,0.8802030762329005,false,55872,144455,0.8802030762329005
55872,7153,0.7895298324057555,false,55872,7153,0.7895298324057555
55872,9700,0.8266587039721794,false,55872,9700,0.8266587039721794
55872,891,0.7842039336433523,false,55872,891,0.7842039336433523
55872,63967,0.8743803481867871,false,55872,63967,0.8743803481867871
55872,259266,0.79617783056994,false,55872,259266,0.79617783056994
55872,157313,0.8315322842686954,false,55872,157313,0.8315322842686954
55872,128239,0.8553289949180439,false,55872,128239,0.8553289949180439
55872,105371275,0.751533475985219,false,55872,105371275,0.751533475985219
55872,9928,0.8598085776563235,false,55872,9928,0.8598085776563235
55872,56300,0.8078071485933621,false,55872,56300,0.8078071485933621
55872,51512,0.8964922784540716,false,55872,51512,0.8964922784540716
55872,11004,0.8651810417022772,false,55872,11004,0.8651810417022772
55872,220134,0.7835385303374395,false,55872,220134,0.7835385303374395
55872,64151,0.8395800216555982,false,55872,64151,0.8395800216555982
55872,221150,0.8400999424037738,false,55872,221150,0.8400999424037738
55872,55143,0.9095916415689803,false,55872,55143,0.9095916415689803
55872,701,0.7856142882705104,false,55872,701,0.7856142882705104
55872,10721,0.7869303096052607,false,55872,10721,0.7869303096052607
55872,991,0.868505723487302,false,55872,991,0.868505723487302
55872,653820,0.8355937251148718,false,55872,653820,0.8355937251148718
55872,83540,0.9564760722356195,false,55872,83540,0.9564760722356195
55872,157570,0.9289477060420873,false,55872,157570,0.9289477060420873
55872,55635,0.9231761851475012,false,55872,55635,0.9231761851475012
55872,150468,0.8092156866769804,false,55872,150468,0.8092156866769804
55872,55247,0.9459292438149232,false,55872,55247,0.9459292438149232
79801,144455,0.7802959174559231,false,79801,144455,0.7802959174559231
79801,7153,0.7857202442442586,false,79801,7153,0.7857202442442586
79801,9700,0.8830134450346958,false,79801,9700,0.8830134450346958
79801,891,0.8907970950591505,false,79801,891,0.8907970950591505
79801,1063,0.8085186867863975,false,79801,1063,0.8085186867863975
79801,63967,0.850397221592919,false,79801,63967,0.850397221592919
79801,259266,0.8096954878323362,false,79801,259266,0.8096954878323362
79801,157313,0.8311269048484619,false,79801,157313,0.8311269048484619
79801,10460,0.7649129410821457,false,79801,10460,0.7649129410821457
79801,2305,0.8542254035766106,false,79801,2305,0.8542254035766106
79801,128239,0.8405136143883781,false,79801,128239,0.8405136143883781
79801,9928,0.8212947569210715,false,79801,9928,0.8212947569210715
79801,56300,0.839127542120744,false,79801,56300,0.839127542120744
79801,51512,0.9451337252865183,false,79801,51512,0.9451337252865183
79801,11004,0.8499940012722401,false,79801,11004,0.8499940012722401
79801,220134,0.8209790017824369,false,79801,220134,0.8209790017824369
79801,4288,0.8139434706432594,false,79801,4288,0.8139434706432594
79801,112268460,0.7607560326931849,false,79801,112268460,0.7607560326931849
79801,64151,0.8606828168329306,false,79801,64151,0.8606828168329306
79801,221150,0.8174484072903305,false,79801,221150,0.8174484072903305
79801,55143,0.9469631639200259,false,79801,55143,0.9469631639200259
79801,701,0.8070760937207723,false,79801,701,0.8070760937207723
79801,991,0.9133788940740504,false,79801,991,0.9133788940740504
79801,9355,0.7605098479177744,false,79801,9355,0.7605098479177744
79801,653820,0.8195146295286312,false,79801,653820,0.8195146295286312
79801,83540,0.9223218730008033,false,79801,83540,0.9223218730008033
79801,157570,0.9314395323712928,false,79801,157570,0.9314395323712928
79801,55635,0.9072299559071401,false,79801,55635,0.9072299559071401
79801,150468,0.881560363342059,false,79801,150468,0.881560363342059
79801,55247,0.8796260761406972,false,79801,55247,0.8796260761406972
84419,4321,0.9334479816450256,false,84419,4321,0.9334479816450256
84419,100533990,0.9510972780658707,false,84419,100533990,0.9510972780658707
84419,83648,0.8468391075311523,false,84419,83648,0.8468391075311523
84419,107986951,0.942707035519196,false,84419,107986951,0.942707035519196
84419,344,0.9496227824067293,false,84419,344,0.9496227824067293
84419,134285,0.7503158532009211,false,84419,134285,0.7503158532009211
84419,10437,0.967347317983346,false,84419,10437,0.967347317983346
4321,100533990,0.8596981042173624,false,4321,100533990,0.8596981042173624
4321,83648,0.890988678392939,false,4321,83648,0.890988678392939
4321,107986951,0.9864896758846111,false,4321,107986951,0.9864896758846111
4321,50615,0.8110445902609577,false,4321,50615,0.8110445902609577
4321,344,0.8580887254247975,false,4321,344,0.8580887254247975
4321,134285,0.7891355995342627,false,4321,134285,0.7891355995342627
4321,10437,0.9697876790313879,false,4321,10437,0.9697876790313879
144455,9700,0.8162765834889675,false,144455,9700,0.8162765834889675
144455,63967,0.7936393846405752,false,144455,63967,0.7936393846405752
144455,151760,0.8406460075667627,false,144455,151760,0.8406460075667627
144455,157313,0.8490925386845046,false,144455,157313,0.8490925386845046
144455,2305,0.7646883801743909,false,144455,2305,0.7646883801743909
144455,105374166,0.8384957536917396,false,144455,105374166,0.8384957536917396
144455,105371275,0.8605870147742806,false,144455,105371275,0.8605870147742806
144455,101927354,0.8446326233981882,false,144455,101927354,0.8446326233981882
144455,105370924,0.8249814514702073,false,144455,105370924,0.8249814514702073
144455,1630,0.8137885113769975,false,144455,1630,0.8137885113769975
144455,9928,0.850332629031051,false,144455,9928,0.850332629031051
144455,56300,0.7974072868635506,false,144455,56300,0.7974072868635506
144455,51802,0.8132836260234597,false,144455,51802,0.8132836260234597
144455,51512,0.7736552937816408,false,144455,51512,0.7736552937816408
144455,11004,0.9079921617050362,false,144455,11004,0.9079921617050362
144455,1573,0.8225524243366509,false,144455,1573,0.8225524243366509
144455,64151,0.7602074019943285,false,144455,64151,0.7602074019943285
144455,7477,0.8215703605790825,false,144455,7477,0.8215703605790825
144455,221150,0.8961443289599879,false,144455,221150,0.8961443289599879
144455,9388,0.8139934011409772,false,144455,9388,0.8139934011409772
144455,55143,0.7812691135262462,false,144455,55143,0.7812691135262462
144455,701,0.7688951728752564,false,144455,701,0.7688951728752564
144455,653820,0.9378673620455984,false,144455,653820,0.9378673620455984
144455,83540,0.8110432891331705,false,144455,83540,0.8110432891331705
144455,105378523,0.8820057620614412,false,144455,105378523,0.8820057620614412
144455,105376878,0.9530300680740421,false,144455,105376878,0.9530300680740421
144455,157570,0.8174498462672177,false,144455,157570,0.8174498462672177
144455,55635,0.8563985505435282,false,144455,55635,0.8563985505435282
144455,2019,0.8849725722664635,false,144455,2019,0.8849725722664635
144455,55247,0.8673329609947227,false,144455,55247,0.8673329609947227
7153,891,0.8496726103068974,false,7153,891,0.8496726103068974
7153,1063,0.921653261306082,false,7153,1063,0.921653261306082
7153,63967,0.9019566950571645,false,7153,63967,0.9019566950571645
7153,9096,0.8746133252759763,false,7153,9096,0.8746133252759763
7153,259266,0.9247251145103179,false,7153,259266,0.9247251145103179
7153,157313,0.8674954072843662,false,7153,157313,0.8674954072843662
7153,10460,0.8537305335344395,false,7153,10460,0.8537305335344395
7153,2305,0.7514946254071674,false,7153,2305,0.7514946254071674
7153,128239,0.9167220113100626,false,7153,128239,0.9167220113100626
7153,284403,0.8776783934019554,false,7153,284403,0.8776783934019554
7153,9928,0.9005149791900906,false,7153,9928,0.9005149791900906
7153,51512,0.872648304173773,false,7153,51512,0.872648304173773
7153,220134,0.9206816659992428,false,7153,220134,0.9206816659992428
7153,4288,0.8129956811699741,false,7153,4288,0.8129956811699741
7153,112268460,0.8071808077327698,false,7153,112268460,0.8071808077327698
7153,9055,0.9666782833594207,false,7153,9055,0.9666782833594207
7153,64151,0.956822156209116,false,7153,64151,0.956822156209116
7153,221150,0.8386799183425343,false,7153,221150,0.8386799183425343
7153,55143,0.9006858484829849,false,7153,55143,0.9006858484829849
7153,701,0.8966908244807917,false,7153,701,0.8966908244807917
7153,10721,0.9650215772091634,false,7153,10721,0.9650215772091634
7153,991,0.842514703950315,false,7153,991,0.842514703950315
7153,9355,0.9236362712816572,false,7153,9355,0.9236362712816572
7153,653820,0.7850588051443862,false,7153,653820,0.7850588051443862
7153,83540,0.8949518319961047,false,7153,83540,0.8949518319961047
7153,899,0.8330254855007934,false,7153,899,0.8330254855007934
7153,157570,0.8593260649868071,false,7153,157570,0.8593260649868071
7153,55635,0.84620776114831,false,7153,55635,0.84620776114831
7153,10615,0.9237573399938657,false,7153,10615,0.9237573399938657
7153,150468,0.917038985613664,false,7153,150468,0.917038985613664
7153,55247,0.845738789817258,false,7153,55247,0.845738789817258
9700,891,0.8511635427482641,false,9700,891,0.8511635427482641
9700,157313,0.8520559291311297,false,9700,157313,0.8520559291311297
9700,2305,0.8489787767753918,false,9700,2305,0.8489787767753918
9700,105371275,0.8626742721329305,false,9700,105371275,0.8626742721329305
9700,56300,0.9609244819507814,false,9700,56300,0.9609244819507814
9700,51512,0.9121726141316866,false,9700,51512,0.9121726141316866
9700,11004,0.8496985229453943,false,9700,11004,0.8496985229453943
9700,220134,0.7567419744695137,false,9700,220134,0.7567419744695137
9700,4288,0.8194050511593237,false,9700,4288,0.8194050511593237
9700,64151,0.7689559823569573,false,9700,64151,0.7689559823569573
9700,221150,0.8148728500838702,false,9700,221150,0.8148728500838702
9700,55143,0.8821178062688966,false,9700,55143,0.8821178062688966
9700,701,0.7818614364125164,false,9700,701,0.7818614364125164
9700,991,0.8493822180806364,false,9700,991,0.8493822180806364
9700,653820,0.8324110495755771,false,9700,653820,0.8324110495755771
9700,83540,0.8094516941735765,false,9700,83540,0.8094516941735765
9700,157570,0.8827749753123443,false,9700,157570,0.8827749753123443
9700,55635,0.8636389867870546,false,9700,55635,0.8636389867870546
9700,150468,0.838050373841128,false,9700,150468,0.838050373841128
9700,55247,0.8761496388993146,false,9700,55247,0.8761496388993146
891,1063,0.8172672092510973,false,891,1063,0.8172672092510973
891,63967,0.8243950115334043,false,891,63967,0.8243950115334043
891,9096,0.7981013342977876,false,891,9096,0.7981013342977876
891,259266,0.783249765944639,false,891,259266,0.783249765944639
891,157313,0.8860324680370543,false,891,157313,0.8860324680370543
891,10460,0.8916962036863524,false,891,10460,0.8916962036863524
891,2305,0.9538498507746422,false,891,2305,0.9538498507746422
891,128239,0.7899710471930778,false,891,128239,0.7899710471930778
891,284403,0.7874876746487655,false,891,284403,0.7874876746487655
891,9928,0.820705365983061,false,891,9928,0.820705365983061
891,56300,0.7820212686613046,false,891,56300,0.7820212686613046
891,51512,0.9413816498931893,false,891,51512,0.9413816498931893
891,11004,0.8146605233431417,false,891,11004,0.8146605233431417
891,220134,0.8759371117019816,false,891,220134,0.8759371117019816
891,4288,0.9169689183578117,false,891,4288,0.9169689183578117
891,112268460,0.8967040498755569,false,891,112268460,0.8967040498755569
891,9055,0.8250121560150023,false,891,9055,0.8250121560150023
891,64151,0.9362928132646352,false,891,64151,0.9362928132646352
891,221150,0.8455443643735048,false,891,221150,0.8455443643735048
891,55143,0.9353554502881039,false,891,55143,0.9353554502881039
891,701,0.9439513318382635,false,891,701,0.9439513318382635
891,10721,0.7925616645329479,false,891,10721,0.7925616645329479
891,991,0.865385638698977,false,891,991,0.865385638698977
891,9355,0.8655412878523938,false,891,9355,0.8655412878523938
891,653820,0.8979837317971585,false,891,653820,0.8979837317971585
891,83540,0.8470540434870366,false,891,83540,0.8470540434870366
891,899,0.8506759147731533,false,891,899,0.8506759147731533
891,157570,0.8778177156498463,false,891,157570,0.8778177156498463
891,55635,0.8559502202417072,false,891,55635,0.8559502202417072
